cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,11/2/20,CA-21,6,Incumbent's voting record in Congress,-.9952962,"Cox has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,TJ Cox,David G. Valadao,Cox,Valadao,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,5,Fundraising,1.035747,"As of Oct. 14, Cox had raised $3,606,000 in individual contributions (58% of all such contributions to the major-party candidates); Valadao had raised $2,646,000 (42%).",DR,TJ Cox,David G. Valadao,Cox,Valadao,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,4,Generic ballot,1.696488,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,TJ Cox,David G. Valadao,Cox,Valadao,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,3,Incumbent's margin in last election,-.2587875,"Cox won by 0.8 percentage points in 2018, defeating an incumbent.",DR,TJ Cox,David G. Valadao,Cox,Valadao,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,2,District partisanship,1.27037,"CA-21 is 9.2 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. California has been considerably more Republican in state legislative elections than in presidential elections.",DR,TJ Cox,David G. Valadao,Cox,Valadao,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,11,Total,6.642293,"",DR,TJ Cox,David G. Valadao,Cox,Valadao,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,1,Incumbency,5.269782,"Cox has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-21 has highly distinctive demographics, so incumbency will help Cox a lot there.",DR,TJ Cox,David G. Valadao,Cox,Valadao,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,9,Top-two primary margin,25.66137,"Democrats won the aggregate vote by 59.3 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 63.4-point win for Democrats.",DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,7,Challenger experience,0,Gorman has never held elected office.,DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,6,Incumbent's voting record in Congress,-1.248096,"Panetta has voted with Democrats 92% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,5,Fundraising,4.911,"As of Oct. 14, Panetta had raised $627,000 in individual contributions (91% of all such contributions to the major-party candidates); Gorman had raised $62,000 (9%).",DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,4,Generic ballot,2.547726,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,3,Incumbent's margin in last election,8.134764,"Panetta won by 62.7 percentage points in 2018, but did not face major-party opposition.",DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,2,District partisanship,9.197436,"CA-20 is 41.8 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,11,Total,56.95996,"",DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,1,Incumbency,7.755757,"Panetta has been elected to 2 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-20 has highly distinctive demographics, so incumbency will help Panetta a lot there.",DR,Jimmy Panetta,Jeff Gorman,Panetta,Gorman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,9,Top-two primary margin,22.03097,"Democrats won the aggregate vote by 50.3 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 54.5-point win for Democrats.",DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,7,Challenger experience,0,Aguilera has never held elected office.,DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,6,Incumbent's voting record in Congress,-1.54279,"Lofgren has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,5,Fundraising,5.730294,"As of Oct. 14, Lofgren had raised $514,000 in individual contributions (99% of all such contributions to the major-party candidates); Aguilera had raised $4,000 (1%).",DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,4,Generic ballot,2.545416,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,3,Incumbent's margin in last election,5.894538,Lofgren won by 47.5 percentage points in 2018.,DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,2,District partisanship,9.90892,"CA-19 is 44.6 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,11,Total,52.619,"",DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,1,Incumbency,8.051646,"Lofgren has been elected to 13 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-19 has highly distinctive demographics, so incumbency will help Lofgren a lot there.",DR,Zoe Lofgren,Justin James Aguilera,Lofgren,Aguilera,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-18,9,Top-two primary margin,38.45303,Eshoo won the June primary by 45.3 percentage points.,DD,Anna G. Eshoo,Rishi Kumar,Eshoo,Kumar,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-18,5,Fundraising,2.519349,"As of Oct. 14, Eshoo had raised $1,107,000 in individual contributions (69% of all such contributions to the major-party candidates); Kumar had raised $497,000 (31%).",DD,Anna G. Eshoo,Rishi Kumar,Eshoo,Kumar,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-18,11,Total,40.97238,"",DD,Anna G. Eshoo,Rishi Kumar,Eshoo,Kumar,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,9,Top-two primary margin,23.91273,"Democrats won the aggregate vote by 55.0 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 59.1-point win for Democrats.",DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,7,Challenger experience,0,Tandon has never held elected office.,DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,6,Incumbent's voting record in Congress,-1.648546,"Khanna has voted with Democrats 96% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,5,Fundraising,5.417878,"As of Oct. 14, Khanna had raised $3,739,000 in individual contributions (96% of all such contributions to the major-party candidates); Tandon had raised $153,000 (4%).",DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,4,Generic ballot,2.549028,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,3,Incumbent's margin in last election,6.450553,Khanna won by 50.7 percentage points in 2018.,DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,2,District partisanship,10.4255,"CA-17 is 46.5 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,11,Total,55.82257,"",DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,1,Incumbency,8.715425,"Khanna has been elected to 2 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-17 has highly distinctive demographics, so incumbency will help Khanna a lot there.",DR,Ro Khanna,Ritesh Tandon,Khanna,Tandon,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,9,Top-two primary margin,13.6459,"Democrats won the aggregate vote by 29.6 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 33.7-point win for Democrats.",DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,7,Challenger experience,0,Cookingham has never held elected office.,DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,6,Incumbent's voting record in Congress,-.1884814,Costa has voted with Democrats 81% of the time in roll-call votes in recent sessions of Congress.,DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,5,Fundraising,3.170977,"As of Oct. 14, Costa had raised $830,000 in individual contributions (78% of all such contributions to the major-party candidates); Cookingham had raised $235,000 (22%).",DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,4,Generic ballot,2.248082,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,3,Incumbent's margin in last election,.8237938,Costa won by 15.1 percentage points in 2018.,DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,2,District partisanship,2.942823,"CA-16 is 16.0 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. California has been considerably more Republican in state legislative elections than in presidential elections.",DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,11,Total,29.43325,"",DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,1,Incumbency,6.790162,"Costa has been elected to 8 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-16 has highly distinctive demographics, so incumbency will help Costa a lot there.",DR,Jim Costa,Kevin Cookingham,Costa,Cookingham,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,9,Top-two primary margin,21.6049,"Democrats won the aggregate vote by 49.3 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 53.4-point win for Democrats.",DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,7,Challenger experience,0,Hayden has never held elected office.,DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,6,Incumbent's voting record in Congress,-1.443944,"Swalwell has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,5,Fundraising,5.785219,"As of Oct. 14, Swalwell had raised $2,124,000 in individual contributions (100% of all such contributions to the major-party candidates); Hayden had raised $0 (0%).",DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,4,Generic ballot,2.536177,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,3,Incumbent's margin in last election,5.609684,Swalwell won by 45.9 percentage points in 2018.,DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,2,District partisanship,8.36965,"CA-15 is 38.6 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,11,Total,50.4712,"",DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,1,Incumbency,8.009513,"Swalwell has been elected to 4 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-15 has highly distinctive demographics, so incumbency will help Swalwell a lot there.",DR,Eric Swalwell,Alison Hayden,Swalwell,Hayden,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,9,Top-two primary margin,28.08346,"Democrats won the aggregate vote by 65.3 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 69.4-point win for Democrats.",DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,7,Challenger experience,0,Petel has never held elected office.,DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,6,Incumbent's voting record in Congress,-1.374866,"Speier has voted with Democrats 93% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,5,Fundraising,5.807965,"As of Oct. 14, Speier had raised $643,000 in individual contributions (100% of all such contributions to the major-party candidates); Petel had raised $0 (0%).",DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,4,Generic ballot,2.546149,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,3,Incumbent's margin in last election,7.855834,Speier won by 58.4 percentage points in 2018.,DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,2,District partisanship,11.77551,"CA-14 is 51.5 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,11,Total,63.07622,"",DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,1,Incumbency,8.382173,"Speier has been elected to 7 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-14 has highly distinctive demographics, so incumbency will help Speier a lot there.",DR,Jackie Speier,Ran S. Petel,Speier,Petel,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,9,Top-two primary margin,36.09412,"Democrats won the aggregate vote by 85.1 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 89.2-point win for Democrats.",DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,7,Challenger experience,0,Piterman has never held elected office.,DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,6,Incumbent's voting record in Congress,-1.581979,"Lee has voted with Democrats 97% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,5,Fundraising,5.280698,"As of Oct. 14, Lee had raised $1,223,000 in individual contributions (100% of all such contributions to the major-party candidates); Piterman had raised $6,000 (0%).",DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,4,Generic ballot,2.335084,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,3,Incumbent's margin in last election,15.81489,"Lee won by 76.8 percentage points in 2018, but did not face major-party opposition.",DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,2,District partisanship,18.83296,"CA-13 is 75.9 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,11,Total,84.53394,"",DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,1,Incumbency,7.758165,"Lee has been elected to 12 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-13 has highly distinctive demographics, so incumbency will help Lee a lot there.",DR,Barbara Lee,Nikka Piterman,Lee,Piterman,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-12,9,Top-two primary margin,46.52446,Pelosi won the June primary by 61.1 percentage points.,DD,Nancy Pelosi,Shahid Buttar,Pelosi,Buttar,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-12,5,Fundraising,5.559744,"As of Oct. 14, Pelosi had raised $18,133,000 in individual contributions (92% of all such contributions to the major-party candidates); Buttar had raised $1,591,000 (8%).",DD,Nancy Pelosi,Shahid Buttar,Pelosi,Buttar,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-12,11,Total,52.0842,"",DD,Nancy Pelosi,Shahid Buttar,Pelosi,Buttar,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,9,Top-two primary margin,-3.009336,"Republicans won the aggregate vote by 11.6 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 7.4-point win for Republicans.",DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,7,Challenger experience,0,Denney has never held elected office.,DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,6,Incumbent's voting record in Congress,.0650376,LaMalfa has voted with Republicans 81% of the time in roll-call votes in recent sessions of Congress.,DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,5,Fundraising,-2.066638,"As of Oct. 14, Denney had raised $2,026,000 in individual contributions (77% of all such contributions to the major-party candidates); LaMalfa had raised $620,000 (23%).",DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,4,Generic ballot,.7974232,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,3,Incumbent's margin in last election,-.8355283,LaMalfa won by 9.8 percentage points in 2018.,DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,2,District partisanship,-1.539109,"CA-1 is 23.3 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. California has been considerably more Republican in state legislative elections than in presidential elections.",DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,11,Total,-8.873225,"",DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,1,Incumbency,-2.285076,"LaMalfa has been elected to 4 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-1 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Audrey Denney,Doug LaMalfa,Denney,LaMalfa,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,9,Top-two primary margin,21.80236,"Democrats won the aggregate vote by 49.8 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 53.9-point win for Democrats.",DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,7,Challenger experience,0,Sharma has never held elected office.,DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,6,Incumbent's voting record in Congress,-1.552334,"DeSaulnier has voted with Democrats 96% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,5,Fundraising,1.185453,"As of Oct. 14, DeSaulnier had raised $181,000 in individual contributions (54% of all such contributions to the major-party candidates); Sharma had raised $152,000 (46%).",DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,4,Generic ballot,2.483567,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,3,Incumbent's margin in last election,5.876342,DeSaulnier won by 48.3 percentage points in 2018.,DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,2,District partisanship,8.64684,"CA-11 is 40.4 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,11,Total,46.03802,"",DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,1,Incumbency,7.59579,"DeSaulnier has been elected to 3 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-11 has highly distinctive demographics, so incumbency will help DeSaulnier a lot there.",DR,Mark DeSaulnier,Nisha Sharma,DeSaulnier,Sharma,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,9,Top-two primary margin,1.524189,"Republicans won the aggregate vote by 0.4 percentage points in the June primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in California. On that basis, it treats the primary result as equivalent to a 3.8-point win for Democrats.",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,7,Challenger experience,-1.390737,"Howze has held elected office before. (So has Harder, but this is accounted for in our incumbency calculation.)",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,6,Incumbent's voting record in Congress,-.9707353,"Harder has voted with Democrats 93% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,5,Fundraising,3.093623,"As of Oct. 14, Harder had raised $5,785,000 in individual contributions (86% of all such contributions to the major-party candidates); Howze had raised $952,000 (14%).",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,4,Generic ballot,1.795033,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,3,Incumbent's margin in last election,.106423,"Harder won by 4.5 percentage points in 2018, defeating an incumbent.",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,2,District partisanship,-.2397141,"CA-10 is 1.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. California has been considerably more Republican in state legislative elections than in presidential elections.",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
