cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity_district,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2020,Senate,AK-S2,10/28/20,_classic,Al Gross,"","","","",Dan Sullivan,"","","",all others,.294575,0,0,0,.705425,0,0,0,0,0,.294575,.705425,.040925,9.804546,354106.8,418911.4,290904.2,45.20288,0,0,0,0,49.62408,0,0,0,5.173043,0,8.745426,50.76455,55.19502,0,0,0,0,0,0,0,2.149137,39.58167,44.02968,0,0,0,0,0,0,-15.62051,525568,,-4.421204,6.061699,-15.01643,,,,,,,,,,,,,,,,,,,40000,21:42:27 28 Oct 2020
2020,Senate,WY-S2,10/27/20,_classic,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.00045,0,0,0,.99955,0,0,0,0,0,.00045,.99955,.00005,.0161298,262974.8,314777.9,212319,30.08607,0,0,0,0,69.91393,0,0,0,0,0,0,36.32595,76.16783,0,0,0,0,0,0,0,0,23.83216,63.67405,0,0,0,0,0,0,-44.5017,431364,,-39.82785,-27.34811,-52.33567,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,WV-S2,10/27/20,_classic,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.00955,0,0,0,.990425,0,0,0,.000025,0,.00955,.99045,.0013,.1366758,806909.8,965633.3,651890.1,36.82304,0,0,0,2.948735,60.22823,0,0,0,0,5.362771,0,42.95299,66.41354,0,0,0,0,0,0,.9638517,0,30.70412,54.08632,0,0,0,0,0,0,-33.21596,1394028,,-23.40519,-11.38948,-35.45114,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,VA-S2,10/27/20,_classic,Mark Warner,"","","","",Daniel Gade,"","","",all others,.9835,0,0,0,.0165,0,0,0,0,0,.9835,.0165,.0099875,.2007829,4219910,4939901,3522661,57.37721,0,0,0,0,40.70704,0,0,0,1.915748,0,3.696261,62.26826,45.54189,0,0,0,0,0,0,0,.52867,52.48064,35.87164,0,0,0,0,0,0,7.247498,6196071,,16.67017,26.26087,7.139811,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,TX-S2,10/27/20,_classic,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.14245,0,0,0,.85755,0,0,0,0,0,.14245,.85755,.0216875,.1793467,1.03e+07,1.20e+07,8547368,44.97177,0,0,0,0,52.7229,0,0,0,2.305323,0,4.355292,49.77445,57.57613,0,0,0,0,0,0,0,.6829352,40.11508,47.87005,0,0,0,0,0,0,-17.0862,1.88e+07,,-7.751133,1.610399,-17.17422,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,TN-S2,10/27/20,_classic,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.006875,0,0,0,.993125,0,0,0,0,0,.006875,.993125,.001075,.0327434,2785206,3324317,2261601,37.12218,0,0,0,0,58.65598,0,0,0,4.221842,0,7.341234,42.47675,63.9962,0,0,0,0,0,0,0,1.614118,31.74055,53.23327,0,0,0,0,0,0,-27.71358,5124867,,-21.5338,-11.29192,-31.76729,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,SD-S2,10/27/20,_classic,Dan Ahlers,"","","","",Mike Rounds,"","","","",.006475,0,0,0,.993525,0,0,0,0,0,.006475,.993525,.00095,.2030215,396967.4,473178.5,322612.4,36.77436,0,0,0,0,63.22564,0,0,0,0,0,0,43.07341,69.64323,0,0,0,0,0,0,0,0,30.35677,56.92659,0,0,0,0,0,0,-28.4073,648104,,-26.45129,-13.85318,-39.28645,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,SC-S2,10/27/20,_classic,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.20095,0,0,0,.79905,0,0,0,0,0,.20095,.79905,.0312125,1.098921,2409546,2840784,1978113,46.10456,0,0,0,1.734229,52.16121,0,0,0,0,3.378003,0,50.87048,56.94209,0,0,0,0,0,0,.4580259,0,41.30884,47.36337,0,0,0,0,0,0,-16.43929,3926305,,-6.056644,3.357519,-15.46928,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,RI-S2,10/27/20,_classic,Jack Reed,"","","","",Allen Waters,"","","","",.999875,0,0,0,.000125,0,0,0,0,0,.999875,.000125,.0000625,.0110317,480630.4,571799.9,391112.8,74.21863,0,0,0,0,25.78138,0,0,0,0,0,0,80.85603,32.30048,0,0,0,0,0,0,0,0,67.69951,19.14396,0,0,0,0,0,0,24.08468,799642,,48.43725,61.71207,35.39902,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,OR-S2,10/27/20,_classic,Jeff Merkley,"","","","",Jo Rae Perkins,"","","",all others,.993175,0,0,0,.006825,0,0,0,0,0,.993175,.006825,.0028875,.1175127,2084540,2462792,1723022,60.34634,0,0,0,0,35.74976,0,0,0,3.903898,0,6.868728,66.36767,41.72516,0,0,0,0,0,0,0,1.424738,54.3586,29.75835,0,0,0,0,0,0,7.486742,3196425,,24.59658,36.23925,13.0359,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,OK-S2,10/27/20,_classic,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.0127,0,0,0,.9873,0,0,0,0,0,.0127,.9873,.00145,.0764513,1609000,1922125,1302052,38.10223,0,0,0,0,59.05413,0,0,0,2.843641,0,5.229118,43.86798,64.75476,0,0,0,0,0,0,0,.9180275,32.35512,53.30827,0,0,0,0,0,0,-33.53731,2845835,,-20.9519,-9.753544,-32.11508,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,NM-S2,10/27/20,_classic,Ben Ray Luján,"","","",Bob Walsh,Mark Ronchetti,"","","","",.898875,0,0,0,.1011,0,0,0,.000025,0,.898875,.101125,.038525,3.682826,887430.9,1055579,722459.6,53.91059,0,0,0,3.285664,42.80375,0,0,0,0,5.949387,0,59.53499,48.53252,0,0,0,0,0,0,1.123301,0,48.17342,37.13059,0,0,0,0,0,0,8.123275,1515355,,11.10684,22.03097,-.0511169,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,NJ-S2,10/27/20,_classic,Cory Booker,"","","","",Rikin Mehta,"","","",all others,.997,0,0,0,.003,0,0,0,0,0,.997,.003,.00175,.0365274,4064364,4765825,3381858,61.47655,0,0,0,0,35.64975,0,0,0,2.873702,0,5.295656,66.85107,41.11596,0,0,0,0,0,0,0,.9353299,55.98557,30.23764,0,0,0,0,0,0,11.15339,6158999,,25.8268,36.28635,15.20019,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,NH-S2,10/27/20,_classic,Jeanne Shaheen,"","","",Justin O'Donnell,Corky Messner,"","","","",.971125,0,0,0,.028875,0,0,0,0,0,.971125,.028875,.0118625,1.277465,787771.9,923033.9,655578.6,57.74341,0,0,0,1.760315,40.49627,0,0,0,0,3.402889,0,63.36425,46.12617,0,0,0,0,0,0,.4674501,0,52.122,34.842,0,0,0,0,0,0,-.3416731,1079434,,17.24714,28.35644,6.172922,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,NE-S2,10/27/20,_classic,Chris Janicek,"","","",Gene Siadek,Ben Sasse,"","","","",.001925,0,0,0,.998075,0,0,0,0,0,.001925,.998075,.000225,.0215687,884977.3,1048670,723842.1,30.92885,0,0,0,6.958363,62.11279,0,0,0,0,11.19825,0,37.27617,68.55417,0,0,0,0,0,0,3.250444,0,24.38818,55.68295,0,0,0,0,0,0,-24.82334,1383551,,-31.18393,-19.15337,-43.46468,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,NC-S2,10/27/20,_classic,Cal Cunningham,"","","","",Thom Tillis,"","","",all others,.6804,0,0,0,.3196,0,0,0,0,0,.6804,.3196,.0906625,1.472882,5221954,6109481,4362503,50.53011,0,0,0,0,47.11351,0,0,0,2.356377,0,4.460768,55.45713,52.05749,0,0,0,0,0,0,0,.7010473,45.59151,42.19195,0,0,0,0,0,0,-4.164503,7759051,,3.416603,12.91836,-6.222946,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,MT-S2,10/27/20,_classic,Steve Bullock,"","","","",Steve Daines,"","","","",.33045,0,0,0,.66955,0,0,0,0,0,.33045,.66955,.0560875,8.169339,582441.5,686690.9,481298.7,48.48952,0,0,0,0,51.51048,0,0,0,0,0,0,53.09066,56.12765,0,0,0,0,0,0,0,0,43.87235,46.90934,0,0,0,0,0,0,-18.5205,837298,,-3.02095,6.181328,-12.2553,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,MS-S2,10/27/20,_classic,Mike Espy,"","","",Jimmy Edwards,Cindy Hyde-Smith,"","","","",.25585,0,0,0,.74415,0,0,0,0,0,.25585,.74415,.0399875,2.45211,1383431,1637969,1134315,46.59974,0,0,0,1.510023,51.89024,0,0,0,0,2.963881,0,51.95147,57.35896,0,0,0,0,0,0,.3709871,0,41.12523,46.5266,0,0,0,0,0,0,-14.93783,2201950,,-5.290501,5.283043,-16.11489,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,MN-S2,10/27/20,_classic,Tina Smith,"","","","",Jason Lewis,"","","",all others,.874075,0,0,0,.125925,0,0,0,0,0,.874075,.125925,.0489125,1.335163,3107841,3624150,2608668,53.13233,0,0,0,0,43.80775,0,0,0,3.059915,0,5.592215,58.53976,49.23082,0,0,0,0,0,0,0,1.008713,47.6841,38.39674,0,0,0,0,0,0,1.383259,4118462,,9.324581,19.81799,-1.182991,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,MI-S2,10/27/20,_classic,Gary Peters,"","","","",John James,"","","",all others,.80665,0,0,0,.19335,0,0,0,0,0,.80665,.19335,.0599125,.9730775,5223278,6105587,4366713,52.3745,0,0,0,0,45.04497,0,0,0,2.580528,0,4.826721,58.01083,50.70485,0,0,0,0,0,0,0,.799153,46.71748,39.40656,0,0,0,0,0,0,5.651038,7550147,,7.329529,18.3288,-3.799057,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,ME-S2,10/27/20,_classic,Sara Gideon,"","","","",Susan Collins,"","","",all others,.631375,0,0,0,.368625,0,0,0,0,0,.631375,.368625,.0691,7.137259,821333.8,962760,685599.4,51.60393,0,0,0,0,48.39607,0,0,0,0,0,0,57.89508,54.63602,0,0,0,0,0,0,0,0,45.36398,42.10492,0,0,0,0,0,0,2.963335,1085285,,3.207863,15.79017,-9.272049,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,MA-S2,10/27/20,_classic,Ed Markey,"","","","",Kevin O'Connor,"","","",all others,.9996,0,0,0,.0004,0,0,0,0,0,.9996,.0004,.0001125,.0028002,3408286,4007727,2825569,66.63613,0,0,0,0,30.66742,0,0,0,2.696449,0,4.997144,71.99998,36.07838,0,0,0,0,0,0,0,.8415609,61.22651,25.26199,0,0,0,0,0,0,23.18846,5072901,,35.96871,46.40777,25.4859,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,LA-S2,10/27/20,_classic,Adrian Perkins,Antoine Pierce,Peter Wenstrup,Derrick “Champ” Edwards,"",Bill Cassidy,Dustin Murphy,"","",all others,.0388,.00345,.004025,.0032,.91345,.037075,0,0,0,0,.049475,.950525,.0251,.975209,2183480,2576406,1802088,15.79089,8.714939,8.891573,8.224306,0,39.23221,12.63908,0,0,6.507007,0,10.6424,21.83055,47.42164,13.45617,18.00597,0,0,13.63286,12.82187,0,2.960891,9.961647,31.61774,4.415504,7.456927,0,0,4.551742,4.080912,-19.28148,3373932,,-10.24959,8.179283,-29.37135,.0388,.515975,.00345,.049725,.004025,.050575,.0032,.03805,.86655,.086025,.037075,.21275,0,0,0,0,0,0,40000,21:09:24 27 Oct 2020
2020,Senate,KY-S2,10/27/20,_classic,Amy McGrath,"","","",Brad Barron,Mitch McConnell,"","","","",.0686,0,0,0,.9314,0,0,0,0,0,.0686,.9314,.009025,.3584349,2136044,2520129,1761148,43.28456,0,0,0,2.037953,54.67748,0,0,0,0,3.8981,0,48.25605,59.63021,0,0,0,0,0,0,.5743945,0,38.30906,49.72314,0,0,0,0,0,0,-23.49447,3312250,,-11.39292,-1.651611,-21.08776,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,KS-S2,10/27/20,_classic,Barbara Bollier,"","","",Jason Buckley,Roger Marshall,"","","","",.3105,0,0,0,.689475,0,0,0,.000025,0,.3105,.6895,.0510125,3.301653,1310745,1553123,1075074,46.65559,0,0,0,2.91218,50.43222,0,0,0,0,5.308516,0,51.826,55.58704,0,0,0,0,0,0,.9670027,0,41.41293,45.25632,0,0,0,0,0,0,-21.35764,2087946,,-3.77663,6.260719,-13.8297,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,IL-S2,10/27/20,_classic,Richard J. Durbin,"","","","",Mark C. Curran Jr.,"","","",all others,.995625,0,0,0,.004375,0,0,0,0,0,.995625,.004375,.0016875,.0247976,5773086,6760502,4806558,61.66957,0,0,0,0,33.7811,0,0,0,4.54933,0,7.8349,67.89132,40.02715,0,0,0,0,0,0,0,1.789155,55.4138,27.48526,0,0,0,0,0,0,12.95453,9027082,,27.88847,39.952,15.84581,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,ID-S2,10/27/20,_classic,Paulette Jordan,"","","","",Jim Risch,"","","",all others,.0076,0,0,0,.9924,0,0,0,0,0,.0076,.9924,.000875,.0983343,754876.6,902208.3,609850.8,35.28418,0,0,0,0,58.20101,0,0,0,6.514812,0,10.61137,41.29143,64.33771,0,0,0,0,0,0,0,2.92158,29.1399,52.11036,0,0,0,0,0,0,-32.7843,1292701,,-22.91683,-11.532,-34.47775,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,IA-S2,10/27/20,_classic,Theresa Greenfield,"","","","",Joni Ernst,"","","",all others,.57205,0,0,0,.42795,0,0,0,0,0,.57205,.42795,.0868375,4.306852,1710490,2003748,1426614,49.4953,0,0,0,0,48.12413,0,0,0,2.380577,0,4.515172,54.4613,53.09098,0,0,0,0,0,0,0,.7117538,44.4575,43.17033,0,0,0,0,0,0,-9.491219,2321131,,1.37117,11.05702,-8.382263,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,GA-S3,10/27/20,_classic,Raphael Warnock,Matt Lieberman,Ed Tarver,"","",Kelly Loeffler,Doug Collins,"","",all others,.55795,.001075,.000025,0,.252575,.188375,0,0,0,0,.55905,.44095,.04085,.7700419,4500397,5295698,3727601,30.47098,6.125647,1.791719,0,0,21.51507,20.19333,0,0,19.90325,0,26.38499,38.45485,28.09284,10.0911,26.64981,0,0,3.516676,0,0,13.82665,22.73954,14.9982,2.643744,13.82558,0,0,.4652888,0,-13.08584,7383562,,-3.320068,14.18858,-20.4871,.5567,.360275,.001075,.00435,.000025,.000125,0,0,.252575,.3602,.188375,.2738,0,0,0,0,0,0,40000,21:09:24 27 Oct 2020
2020,Senate,GA-S2,10/27/20,_classic,Jon Ossoff,"","","",Shane Hazel,David Perdue,"","","","",.396875,0,0,0,.6031,0,0,0,.000025,0,.396875,.603125,.0815875,1.49662,4624719,5427904,3839675,48.73709,0,0,0,1.792156,49.47075,0,0,0,0,3.476967,0,53.15178,53.86739,0,0,0,0,0,0,.47547,0,44.33511,45.05011,0,0,0,0,0,0,-13.08584,7383562,,-.7336617,7.942333,-9.325197,.044575,.161525,0,0,0,0,0,0,.1615,.044575,0,0,0,0,0,0,.000025,0,40000,21:09:24 27 Oct 2020
2020,Senate,DE-S2,10/27/20,_classic,Christopher A. Coons,"","","","",Lauren Witzke,"","","",all others,.999325,0,0,0,.000675,0,0,0,0,0,.999325,.000675,.000375,.0676606,470184.8,557526.4,385907,64.19508,0,0,0,0,32.84064,0,0,0,2.964285,0,5.410506,69.4081,38.05989,0,0,0,0,0,0,0,.9876524,58.94523,27.58287,0,0,0,0,0,0,12.32666,720531,,31.35443,41.53058,21.24165,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,CO-S2,10/27/20,_classic,John W. Hickenlooper,"","","","",Cory Gardner,"","","",all others,.837725,0,0,0,.162275,0,0,0,0,0,.837725,.162275,.0585875,1.681463,2955907,3466562,2459243,51.62057,0,0,0,0,43.59328,0,0,0,4.78615,0,8.174078,57.15054,49.09489,0,0,0,0,0,0,0,1.927119,46.01582,38.00158,0,0,0,0,0,0,-.1657898,4313054,,8.027294,18.60217,-2.565102,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,AZ-S3,10/27/20,_classic,Mark Kelly,"","","","",Martha McSally,"","","","",.782275,0,0,0,.217725,0,0,0,0,0,.782275,.217725,.0737625,2.139515,2924781,3472505,2389069,52.99378,0,0,0,0,47.00622,0,0,0,0,0,0,57.81929,51.93158,0,0,0,0,0,0,0,0,48.06842,42.18071,0,0,0,0,0,0,-7.873858,5189000,,5.987556,15.63858,-3.863167,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,AR-S2,10/27/20,_classic,"","","","",Ricky Dale Harrington Jr.,Tom Cotton,"","","","",0,0,0,0,.99965,0,0,0,.00035,0,.000175,.999825,0,0,1106515,1532892,681597.5,0,0,0,0,29.72432,70.27568,0,0,0,0,35.55328,0,0,76.12857,0,0,0,0,0,0,23.87143,0,0,64.44672,0,0,0,0,0,0,-25.97004,2182375,,-70.27568,-64.44672,-76.12857,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,AL-S2,10/27/20,_classic,Doug Jones,"","","","",Tommy Tuberville,"","","","",.252575,0,0,0,.747425,0,0,0,0,0,.252575,.747425,.03955,1.432665,2341936,2764896,1924505,47.14965,0,0,0,0,52.85035,0,0,0,0,0,0,52.72807,58.40667,0,0,0,0,0,0,0,0,41.59333,47.27193,0,0,0,0,0,0,-26.89283,3683055,,-5.700691,5.456135,-16.81335,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,AK-S2,10/27/20,_classic,Al Gross,"","","","",Dan Sullivan,"","","",all others,.2769,0,0,0,.7231,0,0,0,0,0,.2769,.7231,.04295,10.29159,354041.3,418099.3,290684,45.0081,0,0,0,0,49.78369,0,0,0,5.208214,0,8.79733,50.51157,55.34269,0,0,0,0,0,0,0,2.181778,39.44941,44.21656,0,0,0,0,0,0,-15.62051,525568,,-4.775589,5.653572,-15.28968,,,,,,,,,,,,,,,,,,,40000,21:09:24 27 Oct 2020
2020,Senate,WY-S2,10/26/20,_classic,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.000525,0,0,0,.999475,0,0,0,0,0,.000525,.999475,0,0,263247.4,315138.1,212557.7,30.13295,0,0,0,0,69.86705,0,0,0,0,0,0,36.45676,76.11178,0,0,0,0,0,0,0,0,23.88822,63.54324,0,0,0,0,0,0,-44.5017,431364,,-39.7341,-27.08648,-52.22356,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,WV-S2,10/26/20,_classic,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.009125,0,0,0,.990825,0,0,0,.00005,0,.009175,.990825,.001,.1051338,806920.4,964476.5,653577.9,36.82912,0,0,0,2.95277,60.21811,0,0,0,0,5.40153,0,43.01781,66.33846,0,0,0,0,0,0,.9730099,0,30.66122,54.06039,0,0,0,0,0,0,-33.21596,1394028,,-23.389,-11.35548,-35.39281,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,VA-S2,10/26/20,_classic,Mark Warner,"","","","",Daniel Gade,"","","",all others,.983775,0,0,0,.016225,0,0,0,0,0,.983775,.016225,.0097125,.1953049,4218821,4947942,3513177,57.41749,0,0,0,0,40.66993,0,0,0,1.912584,0,3.673072,62.28624,45.53938,0,0,0,0,0,0,0,.5318466,52.54425,35.78173,0,0,0,0,0,0,7.247498,6196071,,16.74756,26.31499,7.244757,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,TX-S2,10/26/20,_classic,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.14775,0,0,0,.85225,0,0,0,0,0,.14775,.85225,.0205375,.1698507,1.03e+07,1.20e+07,8527380,44.98447,0,0,0,0,52.70932,0,0,0,2.306204,0,4.342725,49.82444,57.55756,0,0,0,0,0,0,0,.6757071,40.10123,47.83134,0,0,0,0,0,0,-17.0862,1.88e+07,,-7.724846,1.72267,-17.20501,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,TN-S2,10/26/20,_classic,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.00645,0,0,0,.99355,0,0,0,0,0,.00645,.99355,.000825,.0251283,2785243,3328098,2258650,37.13639,0,0,0,0,58.64113,0,0,0,4.222475,0,7.339492,42.56752,64.01048,0,0,0,0,0,0,0,1.618926,31.78276,53.18787,0,0,0,0,0,0,-27.71358,5124867,,-21.50474,-11.05813,-31.79653,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,SD-S2,10/26/20,_classic,Dan Ahlers,"","","","",Mike Rounds,"","","","",.0068,0,0,0,.9932,0,0,0,0,0,.0068,.9932,.000925,.1976691,396986.8,473543.7,322498.3,36.7855,0,0,0,0,63.2145,0,0,0,0,0,0,43.20911,69.59959,0,0,0,0,0,0,0,0,30.40041,56.79089,0,0,0,0,0,0,-28.4073,648104,,-26.429,-13.58178,-39.19917,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,SC-S2,10/26/20,_classic,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.21025,0,0,0,.78975,0,0,0,0,0,.21025,.78975,.03205,1.128188,2410015,2848963,1977758,46.19096,0,0,0,1.729173,52.07987,0,0,0,0,3.379499,0,50.97779,56.90316,0,0,0,0,0,0,.4542236,0,41.36262,47.26777,0,0,0,0,0,0,-16.43929,3926305,,-5.888916,3.519255,-15.37651,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,RI-S2,10/26/20,_classic,Jack Reed,"","","","",Allen Waters,"","","","",.999825,0,0,0,.000175,0,0,0,0,0,.999825,.000175,.0000625,.0110267,480847.8,572598.9,391582.1,74.20133,0,0,0,0,25.79867,0,0,0,0,0,0,80.74789,32.43012,0,0,0,0,0,0,0,0,67.56988,19.25211,0,0,0,0,0,0,24.08468,799642,,48.40266,61.49579,35.13976,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,OR-S2,10/26/20,_classic,Jeff Merkley,"","","","",Jo Rae Perkins,"","","",all others,.993725,0,0,0,.006275,0,0,0,0,0,.993725,.006275,.0031125,.1267173,2083755,2455366,1719534,60.41249,0,0,0,0,35.73645,0,0,0,3.851058,0,6.80982,66.33479,41.67277,0,0,0,0,0,0,0,1.421953,54.45106,29.72366,0,0,0,0,0,0,7.486742,3196425,,24.67604,36.20919,13.24045,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,OK-S2,10/26/20,_classic,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.01255,0,0,0,.98745,0,0,0,0,0,.01255,.98745,.0014625,.0771214,1608770,1923332,1303962,38.10238,0,0,0,0,59.05097,0,0,0,2.846647,0,5.230743,43.83635,64.78229,0,0,0,0,0,0,0,.9213144,32.31991,53.3193,0,0,0,0,0,0,-33.53731,2845835,,-20.94859,-9.768814,-32.18378,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,NM-S2,10/26/20,_classic,Ben Ray Luján,"","","",Bob Walsh,Mark Ronchetti,"","","","",.89965,0,0,0,.100325,0,0,0,.000025,0,.899675,.100325,.0372,3.556573,887328.3,1056109,720696,53.91153,0,0,0,3.290132,42.79833,0,0,0,0,5.944353,0,59.61889,48.52002,0,0,0,0,0,0,1.133849,0,48.15011,37.02357,0,0,0,0,0,0,8.123275,1515355,,11.1132,22.25416,-.0259781,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,NJ-S2,10/26/20,_classic,Cory Booker,"","","","",Rikin Mehta,"","","",all others,.997025,0,0,0,.002975,0,0,0,0,0,.997025,.002975,.0017375,.0362714,4063815,4768806,3378734,61.47192,0,0,0,0,35.64993,0,0,0,2.878158,0,5.290397,66.9304,41.06284,0,0,0,0,0,0,0,.9307308,56.00489,30.1409,0,0,0,0,0,0,11.15339,6158999,,25.82199,36.53035,15.23477,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,NH-S2,10/26/20,_classic,Jeanne Shaheen,"","","",Justin O'Donnell,Corky Messner,"","","","",.9723,0,0,0,.0277,0,0,0,0,0,.9723,.0277,.013,1.400632,787394.5,923882.5,654548.4,57.73167,0,0,0,1.763619,40.50471,0,0,0,0,3.430087,0,63.38752,46.1749,0,0,0,0,0,0,.4576574,0,52.05485,34.83582,0,0,0,0,0,0,-.3416731,1079434,,17.22697,28.42082,6.053171,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
2020,Senate,NE-S2,10/26/20,_classic,Chris Janicek,"","","",Gene Siadek,Ben Sasse,"","","","",.00195,0,0,0,.998,0,0,0,.00005,0,.002,.998,.000175,.0167783,884839.3,1049606,723542.1,30.92307,0,0,0,6.965782,62.11115,0,0,0,0,11.25594,0,37.38717,68.491,0,0,0,0,0,0,3.226227,0,24.45996,55.59319,0,0,0,0,0,0,-24.82334,1383551,,-31.18809,-18.95937,-43.31905,,,,,,,,,,,,,,,,,,,40000,21:26:28 26 Oct 2020
