cycle,state,modeldate,candidate_name,pct_estimate,pct_trend_adjusted
2020,Montana,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.47623,40.35816
2020,Missouri,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,42.05237,40.8097
2020,Mississippi,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,42.59499,41.5805
2020,Minnesota,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.36049,39.94116
2020,Michigan,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.47938,39.7027
2020,Massachusetts,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,43.0041,41.24052
2020,Maryland,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.05183,40.32908
2020,Maine,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.66788,39.71738
2020,ME-2,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.02118,39.89382
2020,ME-1,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.86084,39.62898
2020,Louisiana,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,42.03168,40.44354
2020,Kentucky,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.51918,39.98487
2020,Kansas,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.66931,39.98809
2020,Iowa,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.36023,39.81683
2020,Indiana,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.59704,40.60543
2020,Illinois,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.96525,40.36709
2020,Idaho,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,43.70208,41.88272
2020,Hawaii,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.45127,40.65231
2020,Georgia,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.06628,39.75166
2020,Florida,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.70576,39.87144
2020,District of Columbia,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.92497,41.46386
2020,Delaware,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,43.52164,41.81324
2020,Connecticut,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.02617,40.57647
2020,Colorado,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,42.46117,40.48205
2020,California,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.77718,40.44357
2020,Arkansas,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.43965,40.98801
2020,Arizona,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.34159,39.8043
2020,Alaska,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,40.34139,40.08918
2020,Alabama,10/9/2020,Convention Bounce for Joseph R. Biden Jr.,41.13919,40.60078
2020,Wyoming,10/9/2020,Convention Bounce for Donald Trump,42.73143,41.60367
2020,Wisconsin,10/9/2020,Convention Bounce for Donald Trump,42.04507,39.99991
2020,West Virginia,10/9/2020,Convention Bounce for Donald Trump,41.62572,40.9656
2020,Washington,10/9/2020,Convention Bounce for Donald Trump,41.86366,39.98422
2020,Virginia,10/9/2020,Convention Bounce for Donald Trump,43.1417,40.72076
2020,Vermont,10/9/2020,Convention Bounce for Donald Trump,43.65675,40.90359
2020,Utah,10/9/2020,Convention Bounce for Donald Trump,41.82764,40.32365
2020,Texas,10/9/2020,Convention Bounce for Donald Trump,40.80269,39.58535
2020,Tennessee,10/9/2020,Convention Bounce for Donald Trump,41.55034,41.01443
2020,South Dakota,10/9/2020,Convention Bounce for Donald Trump,42.60258,41.50815
2020,South Carolina,10/9/2020,Convention Bounce for Donald Trump,41.40453,40.10634
2020,Rhode Island,10/9/2020,Convention Bounce for Donald Trump,42.60576,40.33622
2020,Pennsylvania,10/9/2020,Convention Bounce for Donald Trump,41.32483,39.77807
2020,Oregon,10/9/2020,Convention Bounce for Donald Trump,42.68163,40.27024
2020,Oklahoma,10/9/2020,Convention Bounce for Donald Trump,42.91994,41.30552
2020,Ohio,10/9/2020,Convention Bounce for Donald Trump,41.48141,39.92411
2020,North Dakota,10/9/2020,Convention Bounce for Donald Trump,42.16487,40.45157
2020,North Carolina,10/9/2020,Convention Bounce for Donald Trump,41.82643,40.02847
2020,New York,10/9/2020,Convention Bounce for Donald Trump,40.91624,39.16662
2020,New Mexico,10/9/2020,Convention Bounce for Donald Trump,43.28882,40.81918
2020,New Jersey,10/9/2020,Convention Bounce for Donald Trump,42.39385,40.26599
2020,New Hampshire,10/9/2020,Convention Bounce for Donald Trump,40.78225,39.62067
2020,Nevada,10/9/2020,Convention Bounce for Donald Trump,41.33215,39.15079
2020,Nebraska,10/9/2020,Convention Bounce for Donald Trump,42.60251,41.26653
2020,National,10/9/2020,Convention Bounce for Donald Trump,39.42233,39.05809
2020,NE-2,10/9/2020,Convention Bounce for Donald Trump,41.43428,40.15884
2020,NE-1,10/9/2020,Convention Bounce for Donald Trump,41.7719,41.96958
2020,Montana,10/9/2020,Convention Bounce for Donald Trump,42.83972,41.13158
2020,Missouri,10/9/2020,Convention Bounce for Donald Trump,43.10341,41.22985
2020,Mississippi,10/9/2020,Convention Bounce for Donald Trump,44.28373,42.92149
2020,Minnesota,10/9/2020,Convention Bounce for Donald Trump,42.85077,40.18668
2020,Michigan,10/9/2020,Convention Bounce for Donald Trump,41.6704,39.87818
2020,Massachusetts,10/9/2020,Convention Bounce for Donald Trump,42.63155,40.44391
2020,Maryland,10/9/2020,Convention Bounce for Donald Trump,41.95205,40.44391
2020,Maine,10/9/2020,Convention Bounce for Donald Trump,42.1145,39.97413
2020,ME-2,10/9/2020,Convention Bounce for Donald Trump,42.3854,40.22475
2020,ME-1,10/9/2020,Convention Bounce for Donald Trump,42.17448,39.59115
2020,Louisiana,10/9/2020,Convention Bounce for Donald Trump,43.68529,41.81988
2020,Kentucky,10/9/2020,Convention Bounce for Donald Trump,41.77343,40.80285
2020,Kansas,10/9/2020,Convention Bounce for Donald Trump,41.40029,40.18213
2020,Iowa,10/9/2020,Convention Bounce for Donald Trump,41.11411,39.73642
2020,Indiana,10/9/2020,Convention Bounce for Donald Trump,43.17574,41.52515
2020,Illinois,10/9/2020,Convention Bounce for Donald Trump,41.31395,39.54674
2020,Idaho,10/9/2020,Convention Bounce for Donald Trump,45.72408,43.00169
2020,Hawaii,10/9/2020,Convention Bounce for Donald Trump,42.03442,40.28662
2020,Georgia,10/9/2020,Convention Bounce for Donald Trump,40.87537,39.72026
2020,Florida,10/9/2020,Convention Bounce for Donald Trump,41.48723,39.7298
2020,District of Columbia,10/9/2020,Convention Bounce for Donald Trump,42.68829,41.59657
2020,Delaware,10/9/2020,Convention Bounce for Donald Trump,41.04217,38.80723
2020,Connecticut,10/9/2020,Convention Bounce for Donald Trump,41.41481,40.3035
2020,Colorado,10/9/2020,Convention Bounce for Donald Trump,43.84644,40.93827
2020,California,10/9/2020,Convention Bounce for Donald Trump,42.60572,39.81184
2020,Arkansas,10/9/2020,Convention Bounce for Donald Trump,42.00451,41.25718
2020,Arizona,10/9/2020,Convention Bounce for Donald Trump,40.99432,39.62957
2020,Alaska,10/9/2020,Convention Bounce for Donald Trump,41.20375,40.53122
2020,Alabama,10/9/2020,Convention Bounce for Donald Trump,41.26141,40.79912
2020,Wyoming,10/8/2020,Joseph R. Biden Jr.,28.31374,28.85899
2020,Wisconsin,10/8/2020,Joseph R. Biden Jr.,49.9198,50.28415
2020,West Virginia,10/8/2020,Joseph R. Biden Jr.,34.89249,35.38324
2020,Washington,10/8/2020,Joseph R. Biden Jr.,59.77599,61.16737
2020,Virginia,10/8/2020,Joseph R. Biden Jr.,51.77142,52.63259
2020,Vermont,10/8/2020,Joseph R. Biden Jr.,61.31404,61.86425
2020,Utah,10/8/2020,Joseph R. Biden Jr.,38.17347,38.91906
2020,Texas,10/8/2020,Joseph R. Biden Jr.,46.27598,46.65587
2020,Tennessee,10/8/2020,Joseph R. Biden Jr.,39.58075,40.89399
2020,South Dakota,10/8/2020,Joseph R. Biden Jr.,37.52927,38.14425
2020,South Carolina,10/8/2020,Joseph R. Biden Jr.,44.06259,44.50123
2020,Rhode Island,10/8/2020,Joseph R. Biden Jr.,59.36799,60.48752
2020,Pennsylvania,10/8/2020,Joseph R. Biden Jr.,50.51972,50.86679
2020,Oregon,10/8/2020,Joseph R. Biden Jr.,55.99371,56.67046
2020,Oklahoma,10/8/2020,Joseph R. Biden Jr.,34.39236,35.03959
2020,Ohio,10/8/2020,Joseph R. Biden Jr.,46.80776,47.14331
2020,North Dakota,10/8/2020,Joseph R. Biden Jr.,35.49749,35.98145
2020,North Carolina,10/8/2020,Joseph R. Biden Jr.,48.34379,48.75841
2020,New York,10/8/2020,Joseph R. Biden Jr.,60.94085,62.10194
2020,New Mexico,10/8/2020,Joseph R. Biden Jr.,53.13187,53.93533
2020,New Jersey,10/8/2020,Joseph R. Biden Jr.,55.76514,56.8487
2020,New Hampshire,10/8/2020,Joseph R. Biden Jr.,53.06321,53.31046
2020,Nevada,10/8/2020,Joseph R. Biden Jr.,48.67102,49.17665
2020,Nebraska,10/8/2020,Joseph R. Biden Jr.,41.63641,42.33987
2020,National,10/8/2020,Joseph R. Biden Jr.,51.72803,51.93617
2020,NE-2,10/8/2020,Joseph R. Biden Jr.,49.46907,50.22069
2020,NE-1,10/8/2020,Joseph R. Biden Jr.,44.53244,45.37687
2020,Montana,10/8/2020,Joseph R. Biden Jr.,42.46001,42.79461
2020,Missouri,10/8/2020,Joseph R. Biden Jr.,44.86914,45.252
2020,Mississippi,10/8/2020,Joseph R. Biden Jr.,40.0849,40.76153
2020,Minnesota,10/8/2020,Joseph R. Biden Jr.,49.67618,50.1019
2020,Michigan,10/8/2020,Joseph R. Biden Jr.,50.51092,50.86757
2020,Massachusetts,10/8/2020,Joseph R. Biden Jr.,64.56872,65.60744
2020,Maryland,10/8/2020,Joseph R. Biden Jr.,62.12469,62.56931
2020,Maine,10/8/2020,Joseph R. Biden Jr.,53.92706,54.29792
2020,ME-2,10/8/2020,Joseph R. Biden Jr.,46.42862,46.7211
2020,ME-1,10/8/2020,Joseph R. Biden Jr.,59.01748,59.37563
2020,Louisiana,10/8/2020,Joseph R. Biden Jr.,39.14388,39.77987
2020,Kentucky,10/8/2020,Joseph R. Biden Jr.,37.99955,38.7224
2020,Kansas,10/8/2020,Joseph R. Biden Jr.,42.4756,43.13928
2020,Iowa,10/8/2020,Joseph R. Biden Jr.,47.13098,47.45625
2020,Indiana,10/8/2020,Joseph R. Biden Jr.,40.07616,40.9472
2020,Illinois,10/8/2020,Joseph R. Biden Jr.,55.45626,56.09929
2020,Idaho,10/8/2020,Joseph R. Biden Jr.,35.26336,35.8467
2020,Hawaii,10/8/2020,Joseph R. Biden Jr.,61.01992,61.99284
2020,Georgia,10/8/2020,Joseph R. Biden Jr.,46.99716,47.44973
2020,Florida,10/8/2020,Joseph R. Biden Jr.,48.46399,48.83606
2020,District of Columbia,10/8/2020,Joseph R. Biden Jr.,85.88124,86.2396
2020,Delaware,10/8/2020,Joseph R. Biden Jr.,57.97625,58.67448
2020,Connecticut,10/8/2020,Joseph R. Biden Jr.,56.40651,58.35821
2020,Colorado,10/8/2020,Joseph R. Biden Jr.,50.97808,51.60496
2020,California,10/8/2020,Joseph R. Biden Jr.,61.43525,62.01717
2020,Arkansas,10/8/2020,Joseph R. Biden Jr.,39.14178,39.93761
2020,Arizona,10/8/2020,Joseph R. Biden Jr.,48.42813,48.82444
2020,Alaska,10/8/2020,Joseph R. Biden Jr.,44.8993,45.51855
2020,Alabama,10/8/2020,Joseph R. Biden Jr.,38.20346,38.7104
2020,Wyoming,10/8/2020,Donald Trump,67.73353,67.65166
2020,Wisconsin,10/8/2020,Donald Trump,43.59399,43.28342
2020,West Virginia,10/8/2020,Donald Trump,61.31362,61.15365
2020,Washington,10/8/2020,Donald Trump,34.05589,33.7535
2020,Virginia,10/8/2020,Donald Trump,40.61145,40.30021
2020,Vermont,10/8/2020,Donald Trump,30.5774,30.35881
2020,Utah,10/8/2020,Donald Trump,51.95792,51.7265
2020,Texas,10/8/2020,Donald Trump,48.48419,48.23477
2020,Tennessee,10/8/2020,Donald Trump,55.11141,54.55837
2020,South Dakota,10/8/2020,Donald Trump,57.77421,57.71738
2020,South Carolina,10/8/2020,Donald Trump,50.28087,49.96971
2020,Rhode Island,10/8/2020,Donald Trump,36.70373,36.61896
2020,Pennsylvania,10/8/2020,Donald Trump,44.12347,43.8682
2020,Oregon,10/8/2020,Donald Trump,38.07458,37.77895
2020,Oklahoma,10/8/2020,Donald Trump,58.93217,58.76829
2020,Ohio,10/8/2020,Donald Trump,46.649,46.37044
2020,North Dakota,10/8/2020,Donald Trump,58.1868,57.95473
2020,North Carolina,10/8/2020,Donald Trump,46.46308,46.17542
2020,New York,10/8/2020,Donald Trump,31.93651,31.67415
2020,New Mexico,10/8/2020,Donald Trump,40.50785,40.25172
2020,New Jersey,10/8/2020,Donald Trump,36.72932,36.28488
2020,New Hampshire,10/8/2020,Donald Trump,43.02628,42.76588
2020,Nevada,10/8/2020,Donald Trump,42.91767,42.48649
2020,Nebraska,10/8/2020,Donald Trump,53.62633,53.54667
2020,National,10/8/2020,Donald Trump,42.29766,42.15925
2020,NE-2,10/8/2020,Donald Trump,43.30644,43.15401
2020,NE-1,10/8/2020,Donald Trump,49.43443,49.8274
2020,Montana,10/8/2020,Donald Trump,51.72987,51.56163
2020,Missouri,10/8/2020,Donald Trump,51.1798,50.96688
2020,Mississippi,10/8/2020,Donald Trump,53.14855,52.95941
2020,Minnesota,10/8/2020,Donald Trump,41.54464,41.19006
2020,Michigan,10/8/2020,Donald Trump,42.89008,42.60612
2020,Massachusetts,10/8/2020,Donald Trump,28.90077,28.75549
2020,Maryland,10/8/2020,Donald Trump,30.77511,30.64875
2020,Maine,10/8/2020,Donald Trump,39.60624,39.29733
2020,ME-2,10/8/2020,Donald Trump,45.93169,45.67204
2020,ME-1,10/8/2020,Donald Trump,33.0537,32.75373
2020,Louisiana,10/8/2020,Donald Trump,53.92594,53.72062
2020,Kentucky,10/8/2020,Donald Trump,56.86945,56.89193
2020,Kansas,10/8/2020,Donald Trump,50.34446,50.0912
2020,Iowa,10/8/2020,Donald Trump,46.7257,46.44905
2020,Indiana,10/8/2020,Donald Trump,52.95122,52.75335
2020,Illinois,10/8/2020,Donald Trump,38.53032,38.256
2020,Idaho,10/8/2020,Donald Trump,60.04767,59.85176
2020,Hawaii,10/8/2020,Donald Trump,31.75674,31.72816
2020,Georgia,10/8/2020,Donald Trump,46.62219,46.3234
2020,Florida,10/8/2020,Donald Trump,44.87201,44.58917
2020,District of Columbia,10/8/2020,Donald Trump,10.62899,10.57765
2020,Delaware,10/8/2020,Donald Trump,34.43807,34.14022
2020,Connecticut,10/8/2020,Donald Trump,34.63613,34.09465
2020,Colorado,10/8/2020,Donald Trump,40.30363,39.9678
2020,California,10/8/2020,Donald Trump,31.23989,30.8739
2020,Arkansas,10/8/2020,Donald Trump,55.51495,55.72625
2020,Arizona,10/8/2020,Donald Trump,44.85723,44.5625
2020,Alaska,10/8/2020,Donald Trump,50.03842,50.13534
2020,Alabama,10/8/2020,Donald Trump,56.74912,56.68
2020,Wyoming,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.80142,41.05804
2020,Wisconsin,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.57822,39.487
2020,West Virginia,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.17283,40.65174
2020,Washington,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.80082,39.75798
2020,Virginia,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,42.11514,40.44486
2020,Vermont,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.88712,40.28811
2020,Utah,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.80682,39.95798
2020,Texas,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,39.66227,39.22966
2020,Tennessee,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.92683,40.48777
2020,South Dakota,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.65303,40.94554
2020,South Carolina,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,39.89362,39.4228
2020,Rhode Island,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.61084,40.25964
2020,Pennsylvania,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.42034,39.59576
2020,Oregon,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.28936,39.98256
2020,Oklahoma,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.24947,40.24043
2020,Ohio,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.4064,39.64203
2020,North Dakota,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.9174,39.91845
2020,North Carolina,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.3377,39.42711
2020,New York,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,42.69149,41.21067
2020,New Mexico,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,42.05532,40.22269
2020,New Jersey,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.51461,39.78384
2020,New Hampshire,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.17667,39.72774
2020,Nevada,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.40685,39.47359
2020,Nebraska,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.61372,40.79224
2020,National,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,39.4222,39.24631
2020,NE-2,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,39.12555,38.59499
2020,NE-1,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,38.59351,38.65846
2020,Montana,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.27043,40.16497
2020,Missouri,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.84637,40.49808
2020,Mississippi,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,42.38882,41.31725
2020,Minnesota,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.15512,39.64093
2020,Michigan,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.24785,39.39202
2020,Massachusetts,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,42.79759,40.88994
2020,Maryland,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.84703,39.95262
2020,Maine,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.46303,39.42724
2020,ME-2,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.81686,39.62951
2020,ME-1,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.65659,39.32814
2020,Louisiana,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.82644,40.17189
2020,Kentucky,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.31408,39.71521
2020,Kansas,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.46394,39.68115
2020,Iowa,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.15604,39.55034
2020,Indiana,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.39108,40.30154
2020,Illinois,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.76049,39.98948
2020,Idaho,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,43.49498,41.59894
2020,Hawaii,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.24598,40.24632
2020,Georgia,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.10677,39.49393
2020,Florida,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.48824,39.53385
2020,District of Columbia,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.71916,41.16518
2020,Delaware,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,43.31461,41.46163
2020,Connecticut,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.82129,40.19429
2020,Colorado,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,42.25426,40.15878
2020,California,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.57302,40.10364
2020,Arkansas,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,41.23439,40.69604
2020,Arizona,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.25508,39.38021
2020,Alaska,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.13719,39.78359
2020,Alabama,10/8/2020,Convention Bounce for Joseph R. Biden Jr.,40.93381,40.3337
2020,Wyoming,10/8/2020,Convention Bounce for Donald Trump,42.39345,41.49416
2020,Wisconsin,10/8/2020,Convention Bounce for Donald Trump,41.6768,39.83089
2020,West Virginia,10/8/2020,Convention Bounce for Donald Trump,41.28876,40.83871
2020,Washington,10/8/2020,Convention Bounce for Donald Trump,41.52593,40.10925
2020,Virginia,10/8/2020,Convention Bounce for Donald Trump,42.8023,40.736
2020,Vermont,10/8/2020,Convention Bounce for Donald Trump,43.31709,40.83247
2020,Utah,10/8/2020,Convention Bounce for Donald Trump,41.49017,40.35335
2020,Texas,10/8/2020,Convention Bounce for Donald Trump,40.54992,39.5653
2020,Tennessee,10/8/2020,Convention Bounce for Donald Trump,41.21315,40.94453
2020,South Dakota,10/8/2020,Convention Bounce for Donald Trump,42.26478,41.39387
2020,South Carolina,10/8/2020,Convention Bounce for Donald Trump,41.0673,39.98611
2020,Rhode Island,10/8/2020,Convention Bounce for Donald Trump,42.26796,40.47763
2020,Pennsylvania,10/8/2020,Convention Bounce for Donald Trump,41.16693,39.80338
2020,Oregon,10/8/2020,Convention Bounce for Donald Trump,42.34349,40.32217
2020,Oklahoma,10/8/2020,Convention Bounce for Donald Trump,42.58096,41.20406
2020,Ohio,10/8/2020,Convention Bounce for Donald Trump,41.14441,39.87071
2020,North Dakota,10/8/2020,Convention Bounce for Donald Trump,41.82703,40.33688
2020,North Carolina,10/8/2020,Convention Bounce for Donald Trump,41.49726,39.95273
2020,New York,10/8/2020,Convention Bounce for Donald Trump,40.5802,39.26236
2020,New Mexico,10/8/2020,Convention Bounce for Donald Trump,42.94943,40.90458
2020,New Jersey,10/8/2020,Convention Bounce for Donald Trump,42.97376,40.5958
2020,New Hampshire,10/8/2020,Convention Bounce for Donald Trump,40.44655,39.53868
2020,Nevada,10/8/2020,Convention Bounce for Donald Trump,40.99591,39.29268
2020,Nebraska,10/8/2020,Convention Bounce for Donald Trump,42.26471,41.18956
2020,National,10/8/2020,Convention Bounce for Donald Trump,39.63574,39.21807
2020,NE-2,10/8/2020,Convention Bounce for Donald Trump,41.09821,40.24087
2020,NE-1,10/8/2020,Convention Bounce for Donald Trump,41.43521,41.88829
2020,Montana,10/8/2020,Convention Bounce for Donald Trump,42.50176,41.06115
2020,Missouri,10/8/2020,Convention Bounce for Donald Trump,42.76308,41.13172
2020,Mississippi,10/8/2020,Convention Bounce for Donald Trump,43.94359,42.79065
2020,Minnesota,10/8/2020,Convention Bounce for Donald Trump,42.51082,40.16743
2020,Michigan,10/8/2020,Convention Bounce for Donald Trump,41.35992,39.80201
2020,Massachusetts,10/8/2020,Convention Bounce for Donald Trump,42.29308,40.52709
2020,Maryland,10/8/2020,Convention Bounce for Donald Trump,41.61428,40.48054
2020,Maine,10/8/2020,Convention Bounce for Donald Trump,41.77717,39.86031
2020,ME-2,10/8/2020,Convention Bounce for Donald Trump,42.04826,40.06446
2020,ME-1,10/8/2020,Convention Bounce for Donald Trump,41.83739,39.50686
2020,Louisiana,10/8/2020,Convention Bounce for Donald Trump,43.34588,41.73721
2020,Kentucky,10/8/2020,Convention Bounce for Donald Trump,41.4364,40.67975
2020,Kansas,10/8/2020,Convention Bounce for Donald Trump,41.06332,40.12951
2020,Iowa,10/8/2020,Convention Bounce for Donald Trump,40.77852,39.66852
2020,Indiana,10/8/2020,Convention Bounce for Donald Trump,42.83621,41.45759
2020,Illinois,10/8/2020,Convention Bounce for Donald Trump,40.97726,39.60115
2020,Idaho,10/8/2020,Convention Bounce for Donald Trump,45.38238,42.91019
2020,Hawaii,10/8/2020,Convention Bounce for Donald Trump,41.69703,40.45144
2020,Georgia,10/8/2020,Convention Bounce for Donald Trump,41.17261,39.83832
2020,Florida,10/8/2020,Convention Bounce for Donald Trump,41.16846,39.71478
2020,District of Columbia,10/8/2020,Convention Bounce for Donald Trump,42.35037,41.50156
2020,Delaware,10/8/2020,Convention Bounce for Donald Trump,40.70592,38.81327
2020,Connecticut,10/8/2020,Convention Bounce for Donald Trump,41.07794,40.45045
2020,Colorado,10/8/2020,Convention Bounce for Donald Trump,43.50532,41.12123
2020,California,10/8/2020,Convention Bounce for Donald Trump,42.26695,39.83247
2020,Arkansas,10/8/2020,Convention Bounce for Donald Trump,41.66711,41.18526
2020,Arizona,10/8/2020,Convention Bounce for Donald Trump,41.0645,39.59666
2020,Alaska,10/8/2020,Convention Bounce for Donald Trump,40.8672,40.48706
2020,Alabama,10/8/2020,Convention Bounce for Donald Trump,40.92463,40.65701
2020,Wyoming,10/7/2020,Joseph R. Biden Jr.,28.31978,28.78403
2020,Wisconsin,10/7/2020,Joseph R. Biden Jr.,49.91605,50.18779
2020,West Virginia,10/7/2020,Joseph R. Biden Jr.,34.90569,35.32945
2020,Washington,10/7/2020,Joseph R. Biden Jr.,59.78177,60.9936
2020,Virginia,10/7/2020,Joseph R. Biden Jr.,51.7715,52.49434
2020,Vermont,10/7/2020,Joseph R. Biden Jr.,61.3145,61.73392
2020,Utah,10/7/2020,Joseph R. Biden Jr.,38.17549,38.81306
2020,Texas,10/7/2020,Joseph R. Biden Jr.,46.05751,46.5043
2020,Tennessee,10/7/2020,Joseph R. Biden Jr.,39.59331,40.7775
2020,South Dakota,10/7/2020,Joseph R. Biden Jr.,37.53593,38.05269
2020,South Carolina,10/7/2020,Joseph R. Biden Jr.,44.3063,44.70723
2020,Rhode Island,10/7/2020,Joseph R. Biden Jr.,59.37477,60.31525
2020,Pennsylvania,10/7/2020,Joseph R. Biden Jr.,50.51578,50.79652
2020,Oregon,10/7/2020,Joseph R. Biden Jr.,55.99164,56.52237
2020,Oklahoma,10/7/2020,Joseph R. Biden Jr.,34.39254,34.94184
2020,Ohio,10/7/2020,Joseph R. Biden Jr.,46.80467,47.07237
2020,North Dakota,10/7/2020,Joseph R. Biden Jr.,35.50034,35.88168
2020,North Carolina,10/7/2020,Joseph R. Biden Jr.,48.34573,48.70211
2020,New York,10/7/2020,Joseph R. Biden Jr.,60.9545,61.97618
2020,New Mexico,10/7/2020,Joseph R. Biden Jr.,53.13535,53.79385
2020,New Jersey,10/7/2020,Joseph R. Biden Jr.,55.76954,56.72824
2020,New Hampshire,10/7/2020,Joseph R. Biden Jr.,52.99393,53.19942
2020,Nevada,10/7/2020,Joseph R. Biden Jr.,48.66658,49.08838
2020,Nebraska,10/7/2020,Joseph R. Biden Jr.,41.64322,42.22393
2020,National,10/7/2020,Joseph R. Biden Jr.,51.53061,51.71245
2020,NE-2,10/7/2020,Joseph R. Biden Jr.,49.00025,49.78945
2020,NE-1,10/7/2020,Joseph R. Biden Jr.,44.52949,45.22644
2020,Montana,10/7/2020,Joseph R. Biden Jr.,42.46915,42.73627
2020,Missouri,10/7/2020,Joseph R. Biden Jr.,44.86673,45.16916
2020,Mississippi,10/7/2020,Joseph R. Biden Jr.,40.08579,40.68659
2020,Minnesota,10/7/2020,Joseph R. Biden Jr.,49.67367,49.98931
2020,Michigan,10/7/2020,Joseph R. Biden Jr.,50.09117,50.37217
2020,Massachusetts,10/7/2020,Joseph R. Biden Jr.,64.57807,65.47806
2020,Maryland,10/7/2020,Joseph R. Biden Jr.,62.32745,63.07689
2020,Maine,10/7/2020,Joseph R. Biden Jr.,53.9309,54.19831
2020,ME-2,10/7/2020,Joseph R. Biden Jr.,46.4257,46.64051
