cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Indiana,11/2/2020,Donald Trump,10/23/2020,10/26/2020,Swayable,301,lv,.3731246,.3731246,52.9,52.6587,52.78307,"",72301,135641
2020,Indiana,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,4734,lv,.3002133,.1286987,55,52.48457,52.96008,T,72277,135617
2020,Indiana,11/2/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,4585,lv,.0214679,.0083821,55,52.48457,52.99463,T,72123,135250
2020,Indiana,11/2/2020,Donald Trump,10/18/2020,10/21/2020,Ragnar Research Partners,629,lv,.7184362,.4177411,48,47.42681,47.84251,"",72031,135034
2020,Indiana,11/2/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,4431,lv,.0510385,.0101316,54,51.48039,52.13248,T,72013,135016
2020,Indiana,11/2/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,4382,lv,.0262196,.0042109,54,51.48039,52.15175,T,71928,134842
2020,Indiana,11/2/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,4342,lv,.0271346,.0033302,54,51.48039,52.16834,T,71861,134707
2020,Indiana,11/2/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,4308,lv,.0307299,0,54,51.48039,52.21221,T,71800,134576
2020,Indiana,11/2/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,4255,lv,.0310951,0,54,51.48039,52.2158,T,71717,134377
2020,Indiana,11/2/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,4121,lv,.0309795,0,55,52.48457,53.22301,T,71604,134152
2020,Indiana,11/2/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,4001,lv,.0310715,0,54,51.48039,52.22181,T,71502,133940
2020,Indiana,11/2/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,3913,lv,.0308843,0,54,51.48039,52.22461,T,71417,133757
2020,Indiana,11/2/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,3857,lv,.0310548,0,53,50.4775,51.22403,T,71335,133595
2020,Indiana,11/2/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,3774,lv,.0310779,0,53,50.4775,51.2289,T,71277,133478
2020,Indiana,11/2/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,3547,lv,.0299921,0,53,50.4775,51.23056,T,71216,133351
2020,Indiana,11/2/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,3307,lv,.0288314,0,53,50.4775,51.22654,T,71142,133201
2020,Indiana,11/2/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,3185,lv,.0287523,0,54,51.48039,52.22462,T,71048,132994
2020,Indiana,11/2/2020,Donald Trump,10/8/2020,10/13/2020,SurveyUSA,685,lv,1.35334,.3234701,49,49.5197,50.19942,"",71005,132881
2020,Indiana,11/2/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,3103,lv,.0282885,0,55,52.48457,53.22448,T,70938,132769
2020,Indiana,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,929,lv,.2714531,0,57.17,54.66811,56.35196,"",70482,131336
2020,Indiana,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,2175,lv,.4068838,0,55.99,53.47999,54.82877,"",70431,131234
2020,Indiana,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1672,lv,.4484737,0,55,52.48457,53.06399,"",70381,131132
2020,Indiana,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,2367,lv,.3004585,0,52.62,50.09675,50.65396,T,70330,131025
2020,Indiana,11/2/2020,Donald Trump,9/3/2020,9/7/2020,Change Research,1033,lv,.8431159,0,53,52.99109,53.55303,"",69389,129249
2020,Indiana,11/2/2020,Donald Trump,7/24/2020,8/2/2020,Morning Consult,900,lv,.9056819,0,55,54.34528,55.51929,T,67929,127180
2020,Indiana,11/2/2020,Donald Trump,5/21/2020,5/23/2020,Victoria Research & Consulting,894,lv,.7177183,0,49,51.07534,52.06663,"",66561,124049
2020,Indiana,11/2/2020,Donald Trump,4/10/2020,4/13/2020,Change Research,1021,lv,.8396014,0,52,51.99107,52.24247,"",65782,121609
2020,Illinois,11/2/2020,Donald Trump,10/20/2020,11/1/2020,SurveyMonkey,4848,lv,.3553466,.2796112,40,38.60634,38.57799,T,72699,136452
2020,Illinois,11/2/2020,Donald Trump,10/26/2020,11/1/2020,Victory Research,1208,lv,1.422022,1.321,38.2,38.30909,38.33219,"",72660,136354
2020,Illinois,11/2/2020,Donald Trump,10/31/2020,11/1/2020,Research Co.,450,lv,.74682,.74682,38,38.26951,38.32876,"",72623,136287
2020,Illinois,11/2/2020,Donald Trump,10/18/2020,10/31/2020,SurveyMonkey,5013,lv,.0511851,.0390639,41,39.59885,39.61196,T,72561,136183
2020,Illinois,11/2/2020,Donald Trump,10/17/2020,10/30/2020,SurveyMonkey,4921,lv,.0246813,.0182521,40,38.60634,38.65974,T,72460,135986
2020,Illinois,11/2/2020,Donald Trump,10/16/2020,10/29/2020,SurveyMonkey,4782,lv,.0236496,.0169291,41,39.59885,39.69282,T,72381,135821
2020,Illinois,11/2/2020,Donald Trump,10/23/2020,10/26/2020,Swayable,424,lv,.4425719,.3692097,43.1,42.34999,42.50492,"",72300,135640
2020,Illinois,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,8056,lv,.2701386,.1293862,41,39.59885,40.11315,T,72278,135618
2020,Illinois,11/2/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,7810,lv,.0178911,.0081453,41,39.59885,40.15118,T,72124,135251
2020,Illinois,11/2/2020,Donald Trump,9/27/2020,10/25/2020,SurveyMonkey,7649,lv,.0586318,.0197466,40,38.60634,39.33812,T,72014,135017
2020,Illinois,11/2/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,7633,lv,.0202633,.0063442,40,38.60634,39.37082,T,71929,134843
2020,Illinois,11/2/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,7609,lv,.020637,.005972,40,38.60634,39.40058,T,71862,134708
2020,Illinois,11/2/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,7606,lv,.0206766,.0040291,40,38.60634,39.46855,T,71801,134577
2020,Illinois,11/2/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,7554,lv,0,0,39,37.61457,38.48118,T,71718,134378
2020,Illinois,11/2/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,7436,lv,.0206511,.0030461,40,38.60634,39.48555,T,71605,134153
2020,Illinois,11/2/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,7410,lv,.0204751,.0025353,39,37.61457,38.49407,T,71503,133941
2020,Illinois,11/2/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,7417,lv,.0204257,.002213,39,37.61457,38.49696,T,71418,133758
2020,Illinois,11/2/2020,Donald Trump,9/19/2020,10/17/2020,SurveyMonkey,7432,lv,.0394544,.003664,39,37.61457,38.49726,T,71336,133596
2020,Illinois,11/2/2020,Donald Trump,9/18/2020,10/16/2020,SurveyMonkey,7441,lv,.0197776,.0015306,38,36.62356,37.50016,T,71278,133479
2020,Illinois,11/2/2020,Donald Trump,9/17/2020,10/15/2020,SurveyMonkey,7469,lv,.0199085,.0012326,37,35.6333,36.50211,T,71217,133352
2020,Illinois,11/2/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,7232,lv,0,0,38,36.62356,37.49502,T,71143,133202
2020,Illinois,11/2/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,7152,lv,.0199162,.0006165,38,36.62356,37.49004,T,71049,132995
2020,Illinois,11/2/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,7226,lv,.0202385,.0003132,37,35.6333,36.48645,T,70937,132768
2020,Illinois,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,3000,lv,.218984,0,38.61,37.22799,38.95382,"",70483,131337
2020,Illinois,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,7565,lv,.3972307,0,38.38,37.00006,38.46712,"",70432,131235
2020,Illinois,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,6773,lv,.3350927,0,38,36.62356,37.3897,"",70382,131133
2020,Illinois,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,8392,lv,.2549319,0,36.34,34.98013,35.53188,T,70331,131026
2020,Illinois,11/2/2020,Donald Trump,9/23/2020,9/26/2020,Victory Research,1208,lv,1.435713,0,39.8,39.91011,40.81826,"",70023,130434
2020,Idaho,11/2/2020,Donald Trump,10/20/2020,11/1/2020,SurveyMonkey,824,lv,.1877185,.1877185,58,55.71205,55.78893,T,72700,136453
2020,Idaho,11/2/2020,Donald Trump,10/18/2020,10/31/2020,SurveyMonkey,878,lv,.0284283,.0282526,59,56.72081,56.82999,T,72562,136184
2020,Idaho,11/2/2020,Donald Trump,10/17/2020,10/30/2020,SurveyMonkey,882,lv,.0142149,.0140392,60,57.73078,57.87316,T,72461,135987
2020,Idaho,11/2/2020,Donald Trump,10/16/2020,10/29/2020,SurveyMonkey,911,lv,.0146212,.0143501,60,57.73078,57.90133,T,72382,135822
2020,Idaho,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,1799,lv,.2085419,.1917864,58,55.71205,56.18972,T,72279,135619
2020,Idaho,11/2/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,1758,lv,.0136024,.0124254,58,55.71205,56.22143,T,72125,135252
2020,Idaho,11/2/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,1679,lv,.0261833,.0231086,58,55.71205,56.35091,T,72015,135018
2020,Idaho,11/2/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,1669,lv,.0130423,.0114301,58,55.71205,56.36612,T,71930,134844
2020,Idaho,11/2/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,1651,lv,.0248368,.0216132,58,55.71205,56.38015,T,71863,134709
2020,Idaho,11/2/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,1625,lv,.0121041,.0102339,58,55.71205,56.42166,T,71802,134578
2020,Idaho,11/2/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,1607,lv,0,0,57,54.70451,55.417,T,71719,134379
2020,Idaho,11/2/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,1547,lv,.0118844,.0099012,57,54.70451,55.41947,T,71606,134154
2020,Idaho,11/2/2020,Donald Trump,9/21/2020,10/19/2020,SurveyMonkey,1510,lv,.0223603,.0184908,57,54.70451,55.41843,T,71504,133942
2020,Idaho,11/2/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,1482,lv,0,0,57,54.70451,55.41991,T,71419,133759
2020,Idaho,11/2/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,1461,lv,.0111772,.0091048,58,55.71205,56.42691,T,71337,133597
2020,Idaho,11/2/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,1431,lv,.0109381,.0088424,59,56.72081,57.44043,T,71279,133480
2020,Idaho,11/2/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,1364,lv,.01042,.0083592,59,56.72081,57.44535,T,71218,133353
2020,Idaho,11/2/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,1296,lv,.0098977,.007879,58,55.71205,56.43652,T,71144,133203
2020,Idaho,11/2/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,1190,lv,.0090882,.0071784,58,55.71205,56.43484,T,71050,132996
2020,Idaho,11/2/2020,Donald Trump,9/14/2020,10/12/2020,SurveyMonkey,1123,lv,.0165657,.0129823,59,56.72081,57.44128,T,70936,132767
2020,Idaho,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,266,lv,.1635866,.0008088,58.36,56.07507,57.70028,"",70484,131338
2020,Idaho,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,671,lv,.3032658,.0521062,62.8,60.56522,61.78924,"",70433,131236
2020,Idaho,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,737,lv,.1845863,.0784891,58,55.71205,56.34876,"",70383,131134
2020,Idaho,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,761,lv,.0712634,.0496818,63.81,61.59004,62.20153,T,70332,131027
2020,Idaho,11/2/2020,Donald Trump,8/29/2020,9/1/2020,Spry Strategies,600,lv,.8348768,.4840015,59.66,59.45623,59.99522,"",68502,128246
2020,Hawaii,11/2/2020,Donald Trump,10/20/2020,11/1/2020,SurveyMonkey,619,lv,.1962202,.1962202,31,28.52205,28.66733,T,72702,136455
2020,Hawaii,11/2/2020,Donald Trump,10/18/2020,10/31/2020,SurveyMonkey,631,lv,.0284231,.0282287,32,29.49359,29.68472,T,72564,136186
2020,Hawaii,11/2/2020,Donald Trump,10/17/2020,10/30/2020,SurveyMonkey,646,lv,.0144823,.0142841,32,29.49359,29.72758,T,72463,135989
2020,Hawaii,11/2/2020,Donald Trump,10/16/2020,10/29/2020,SurveyMonkey,649,lv,.0144877,.0141904,32,29.49359,29.77121,T,72384,135824
2020,Hawaii,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,1263,lv,.2035169,.1854203,34,31.44115,32.15413,T,72281,135621
2020,Hawaii,11/2/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,1231,lv,.0132453,.011977,34,31.44115,32.19563,T,72127,135254
2020,Hawaii,11/2/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,1187,lv,.0257969,.0224444,34,31.44115,32.4107,T,72017,135020
2020,Hawaii,11/2/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,1172,lv,.01277,.011023,34,31.44115,32.44547,T,71932,134846
2020,Hawaii,11/2/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,1153,lv,.0126016,.0107915,34,31.44115,32.47776,T,71865,134711
2020,Hawaii,11/2/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,1137,lv,.0242741,.0201232,33,30.46663,31.56465,T,71804,134580
2020,Hawaii,11/2/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,1088,lv,0,0,32,29.49359,30.58994,T,71721,134381
2020,Hawaii,11/2/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,1054,lv,.0116713,.0095158,32,29.49359,30.59736,T,71608,134156
2020,Hawaii,11/2/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,1013,lv,.011218,.0090696,32,29.49359,30.60322,T,71506,133944
2020,Hawaii,11/2/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,987,lv,.0109346,.0087656,32,29.49359,30.60586,T,71421,133761
2020,Hawaii,11/2/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,975,lv,.0108098,.0085916,32,29.49359,30.60734,T,71339,133599
2020,Hawaii,11/2/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,934,lv,.0103664,.0081684,31,28.52205,29.62017,T,71281,133482
2020,Hawaii,11/2/2020,Donald Trump,9/17/2020,10/15/2020,SurveyMonkey,896,lv,.0192307,.0150215,31,28.52205,29.61798,T,71220,133355
2020,Hawaii,11/2/2020,Donald Trump,10/2/2020,10/7/2020,MRG Research,988,rv,.8069673,.6579378,28,29.71227,30.77537,"",71167,133240
2020,Hawaii,11/2/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,829,lv,0,0,34,31.44115,32.57123,T,71146,133205
2020,Hawaii,11/2/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,755,lv,.0084258,.0064663,35,32.41715,33.55663,T,71052,132998
2020,Hawaii,11/2/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,713,lv,.0079755,.0060662,35,32.41715,33.55259,T,70935,132766
2020,Hawaii,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,207,lv,.1840837,0,30.44,27.97865,29.8661,"",70486,131340
2020,Hawaii,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,356,lv,.2549729,.0212768,36.77,34.14824,35.94437,"",70435,131238
2020,Hawaii,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,362,lv,.1552478,.0564924,37,34.37352,35.59491,"",70385,131136
2020,Hawaii,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,474,lv,.0718794,.0477885,33.33,30.78806,31.65952,T,70334,131029
2020,Hawaii,11/2/2020,Donald Trump,7/27/2020,7/30/2020,MRG Research,975,rv,.8024535,.1383162,29,30.73365,32.08098,"",67911,127137
2020,Georgia,11/2/2020,Donald Trump,10/27/2020,11/1/2020,Data for Progress,1036,lv,1.158823,1.092368,48,47.97599,47.98574,"",72738,136512
2020,Georgia,11/2/2020,Donald Trump,10/19/2020,11/1/2020,SurveyMonkey,3535,lv,.4492505,.3272389,49,46.36573,46.39348,T,72703,136456
2020,Georgia,11/2/2020,Donald Trump,11/1/2020,11/1/2020,Landmark Communications,500,lv,.6546744,.6546744,50.1,49.51522,49.48824,"",72661,136358
2020,Georgia,11/2/2020,Donald Trump,10/30/2020,11/1/2020,AYTM,380,lv,.5251078,.5100511,48,47.90956,47.93263,"",72639,136310
2020,Georgia,11/2/2020,Donald Trump,10/22/2020,10/31/2020,Morning Consult,1743,lv,1.001349,.7639852,46.4,45.79283,45.8648,T,72605,136253
2020,Georgia,11/2/2020,Donald Trump,10/30/2020,10/31/2020,AtlasIntel,679,lv,.8093191,.7861131,48.3,47.86792,47.92479,"",72593,136231
2020,Georgia,11/2/2020,Donald Trump,11/1/2020,11/1/2020,Opinion Savvy/InsiderAdvantage,500,lv,.7848954,.7848954,48.1,47.88514,47.91743,"",72579,136208
2020,Georgia,11/2/2020,Donald Trump,10/18/2020,10/31/2020,SurveyMonkey,3748,lv,.034323,.0238451,48,45.36951,45.42728,T,72565,136187
2020,Georgia,11/2/2020,Donald Trump,9/29/2020,10/27/2020,YouGov,1456,lv,1.399481,.3932504,47,46.86648,47.51262,"",72520,136090
2020,Georgia,11/2/2020,Donald Trump,10/29/2020,10/31/2020,Emerson College,749,lv,1.29356,1.219117,49.4,48.22117,48.25031,"",72517,136083
2020,Georgia,11/2/2020,Donald Trump,10/16/2020,10/30/2020,SurveyMonkey,3736,lv,.0641055,.0403201,48,45.36951,45.4956,T,72464,135990
2020,Georgia,11/2/2020,Donald Trump,10/16/2020,10/29/2020,SurveyMonkey,3755,lv,0,0,48,45.36951,45.4956,T,72385,135825
2020,Georgia,11/2/2020,Donald Trump,10/28/2020,10/28/2020,Landmark Communications,750,lv,.9381539,.8291305,48,47.416,47.40628,"",72336,135718
2020,Georgia,11/2/2020,Donald Trump,10/23/2020,10/26/2020,Swayable,373,lv,.4166259,.3330032,48.1,47.79601,47.89182,"",72299,135639
2020,Georgia,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,7019,lv,.4213816,.1363672,48,45.36951,45.84142,T,72282,135622
2020,Georgia,11/2/2020,Donald Trump,10/27/2020,10/28/2020,Public Policy Polling,661,v,.9904061,.8768126,46,46.66393,46.62328,"",72187,135402
2020,Georgia,11/2/2020,Donald Trump,10/17/2020,10/20/2020,Citizen Data,1000,lv,.8386342,.3817497,43.74,44.65937,45.06933,"",72181,135391
2020,Georgia,11/2/2020,Donald Trump,10/23/2020,10/27/2020,Monmouth University,504,lv,1.138119,.9096823,47,46.55157,46.61156,"",72146,135281
2020,Georgia,11/2/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,6720,lv,.0280794,.00812,48,45.36951,45.87695,T,72128,135255
2020,Georgia,11/2/2020,Donald Trump,10/23/2020,10/26/2020,Civiqs,1041,lv,.978088,.7817717,46,45.78896,45.83066,"",72040,135050
2020,Georgia,11/2/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,6564,lv,.06875,.014778,49,46.36573,47.02945,T,72018,135021
2020,Georgia,11/2/2020,Donald Trump,10/14/2020,10/23/2020,University of Georgia,1145,lv,1.07342,.5809613,46.2,45.60633,46.07191,"",71944,134858
2020,Georgia,11/2/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,6530,lv,.0702388,.014045,49,46.36573,47.05444,T,71933,134847
2020,Georgia,11/2/2020,Donald Trump,10/20/2020,10/23/2020,YouGov,1090,lv,1.157013,.7107942,49,48.8662,49.06133,"",71888,134746
2020,Georgia,11/2/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,6507,lv,0,0,49,46.36573,47.07543,T,71866,134712
2020,Georgia,11/2/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,6533,lv,.0955385,.0120554,49,46.36573,47.1295,T,71805,134581
2020,Georgia,11/2/2020,Donald Trump,10/21/2020,10/21/2020,Landmark Communications,500,lv,.6711769,.331867,49,48.41547,48.76305,"",71763,134485
2020,Georgia,11/2/2020,Donald Trump,10/12/2020,10/15/2020,National Research Inc.,800,lv,.978974,.3181983,45,44.44466,45.04971,"",71759,134451
2020,Georgia,11/2/2020,Donald Trump,8/30/2020,9/2/2020,National Research Inc.,800,lv,.978974,0,46,45.44329,45.96525,"",71754,134446
2020,Georgia,11/2/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,6420,lv,0,0,49,46.36573,47.13745,T,71722,134382
2020,Georgia,11/2/2020,Donald Trump,10/11/2020,10/20/2020,Morning Consult,1672,lv,.8324332,.2642353,48,47.39128,47.92108,T,71640,134212
2020,Georgia,11/2/2020,Donald Trump,10/11/2020,10/14/2020,Garin-Hart-Yang Research Group,600,lv,.7116085,.2202817,44,45.70004,46.31955,"",71566,134172
2020,Georgia,11/2/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,6145,lv,.0478526,.0052108,49,46.36573,47.14444,T,71609,134157
2020,Georgia,11/2/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,5979,lv,.0478819,.004731,49,46.36573,47.15048,T,71507,133945
2020,Georgia,11/2/2020,Donald Trump,10/13/2020,10/19/2020,Siena College/The New York Times Upshot,759,lv,1.587249,.5859864,45,45.81562,46.33644,"",71454,133826
2020,Georgia,11/2/2020,Donald Trump,10/17/2020,10/19/2020,Emerson College,506,lv,.8885748,.3697,48.4,47.22218,47.73007,"",71435,133777
2020,Georgia,11/2/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,5795,lv,.0477945,.0041585,48,45.36951,46.15701,T,71422,133762
2020,Georgia,11/2/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,5725,lv,.0492277,.0036746,49,46.36573,47.15666,T,71340,133600
2020,Georgia,11/2/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,5617,lv,.050545,.003159,49,46.36573,47.1592,T,71282,133483
2020,Georgia,11/2/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,5376,lv,.0508554,.0025651,49,46.36573,47.16032,T,71221,133356
2020,Georgia,11/2/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,5029,lv,.0507587,.0019272,49,46.36573,47.15881,T,71147,133206
2020,Georgia,11/2/2020,Donald Trump,9/15/2020,10/13/2020,SurveyMonkey,4716,lv,.0997266,.0025193,49,46.36573,47.15474,T,71053,132999
2020,Georgia,11/2/2020,Donald Trump,10/8/2020,10/11/2020,Data for Progress,782,lv,.6870437,.1712458,46,46.69081,47.43841,"",71010,132892
2020,Georgia,11/2/2020,Donald Trump,10/8/2020,10/12/2020,Quinnipiac University,1040,lv,1.571234,.4134255,44,44.63732,45.32508,"",71000,132867
2020,Georgia,11/2/2020,Donald Trump,10/8/2020,10/12/2020,SurveyUSA,677,lv,1.339692,.3525018,46,47.00608,47.77023,"",70982,132826
2020,Georgia,11/2/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,4544,lv,0,0,49,46.36573,47.14986,T,70934,132765
2020,Georgia,11/2/2020,Donald Trump,10/2/2020,10/11/2020,Morning Consult,1837,lv,.9331474,.1572052,49,48.39072,49.20278,T,70755,132364
2020,Georgia,11/2/2020,Donald Trump,10/8/2020,10/9/2020,Public Policy Polling,528,v,.8141212,.198668,46,46.66393,47.36807,"",70715,132272
2020,Georgia,11/2/2020,Donald Trump,10/7/2020,10/7/2020,Landmark Communications,600,lv,.8410842,.13734,48.6,48.01564,48.82711,"",70712,132266
2020,Georgia,11/2/2020,Donald Trump,9/27/2020,10/6/2020,University of Georgia,1106,lv,1.017961,.0464539,47.5,46.90497,47.90004,"",70695,132235
2020,Georgia,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,2059,lv,.606876,0,49.15,46.51528,48.07122,"",70487,131341
2020,Georgia,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,3745,lv,.6441751,0,53,50.36402,51.67656,"",70436,131239
2020,Georgia,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,2772,lv,.6276392,0,49,46.36573,47.05028,"",70386,131137
2020,Georgia,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,3468,lv,.5426621,0,48.43,45.79772,46.38836,T,70335,131030
2020,Georgia,11/2/2020,Donald Trump,9/23/2020,9/26/2020,Redfield & Wilton Strategies,789,lv,.647868,0,44,45.09355,45.84256,"",70137,130668
2020,Georgia,11/2/2020,Donald Trump,9/24/2020,9/27/2020,Garin-Hart-Yang Research Group,400,lv,.565323,0,47,48.7096,49.45891,"",70131,130662
2020,Georgia,11/2/2020,Donald Trump,9/30/2020,9/30/2020,Landmark Communications,500,lv,.7477162,.0452068,44.9,44.31955,45.15646,"",70108,130607
2020,Georgia,11/2/2020,Donald Trump,9/26/2020,9/29/2020,Civiqs,969,lv,.9491728,0,47,46.78857,47.56848,"",70049,130483
2020,Georgia,11/2/2020,Donald Trump,9/23/2020,9/27/2020,Quinnipiac University,1125,lv,1.653601,0,47,47.64143,48.35707,"",70047,130477
2020,Georgia,11/2/2020,Donald Trump,9/22/2020,9/25/2020,YouGov,1164,lv,1.382067,0,47,46.86648,47.57248,"",69991,130351
2020,Georgia,11/2/2020,Donald Trump,9/14/2020,9/19/2020,Data for Progress,800,lv,.7776825,0,45.5,46.19012,46.82539,"",69937,130228
2020,Georgia,11/2/2020,Donald Trump,9/16/2020,9/21/2020,Siena College/The New York Times Upshot,523,lv,1.124294,0,45,45.81562,46.45475,"",69709,129980
2020,Georgia,11/2/2020,Donald Trump,9/17/2020,9/21/2020,Monmouth University,402,lv,.9104801,0,49,48.55055,49.20738,"",69690,129931
2020,Georgia,11/2/2020,Donald Trump,9/11/2020,9/20/2020,University of Georgia,1150,lv,1.036812,0,47.3,46.70515,47.43991,"",69646,129839
2020,Georgia,11/2/2020,Donald Trump,9/14/2020,9/16/2020,GBAO,600,lv,.729466,0,46,47.30169,47.91315,"",69575,129659
2020,Georgia,11/2/2020,Donald Trump,9/12/2020,9/16/2020,Redfield & Wilton Strategies,800,lv,.6536362,0,46,47.09856,47.66317,"",69566,129609
2020,Georgia,11/2/2020,Donald Trump,8/20/2020,8/30/2020,Harris Insights & Analytics,1616,rv,.7935002,0,46.02,47.82016,48.42145,"",69469,129387
2020,Georgia,11/2/2020,Donald Trump,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,46,46.2392,46.76408,"",68583,128410
