cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/2/20,FL-15,Alan Cohn,Scott Franklin,3,Fundamentals (non-polling factors),-2.115929,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-15,Alan Cohn,Scott Franklin,2,CANTOR (analysis of comparable disticts),-1.628265,0,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-15,Alan Cohn,Scott Franklin,1,Polls adjusted for house effects & other factors,-7.141121,2.202531,2.202531,2.202531,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-14,Kathy Castor,Christine Y. Quinn,4,Expert ratings adjusted for national environment,29.29463,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-14,Kathy Castor,Christine Y. Quinn,3,Fundamentals (non-polling factors),30.47297,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-14,Kathy Castor,Christine Y. Quinn,2,CANTOR (analysis of comparable disticts),35.13663,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-14,Kathy Castor,Christine Y. Quinn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-13,Charlie Crist,Anna Paulina Luna,4,Expert ratings adjusted for national environment,21.80407,0,0,1.562532,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-13,Charlie Crist,Anna Paulina Luna,3,Fundamentals (non-polling factors),7.909298,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-13,Charlie Crist,Anna Paulina Luna,2,CANTOR (analysis of comparable disticts),10.95429,.306195,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-13,Charlie Crist,Anna Paulina Luna,1,Polls adjusted for house effects & other factors,16.42178,1.693805,1.693805,1.693805,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-12,Kimberly Walker,Gus M. Bilirakis,4,Expert ratings adjusted for national environment,-28.86922,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-12,Kimberly Walker,Gus M. Bilirakis,3,Fundamentals (non-polling factors),-27.169,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-12,Kimberly Walker,Gus M. Bilirakis,2,CANTOR (analysis of comparable disticts),-21.28836,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-12,Kimberly Walker,Gus M. Bilirakis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-1,Phil Ehr,Matt Gaetz,4,Expert ratings adjusted for national environment,-34.43708,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-1,Phil Ehr,Matt Gaetz,3,Fundamentals (non-polling factors),-30.48747,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-1,Phil Ehr,Matt Gaetz,2,CANTOR (analysis of comparable disticts),-49.30283,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-1,Phil Ehr,Matt Gaetz,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-11,Dana Marie Cottrell,Daniel Webster,4,Expert ratings adjusted for national environment,-37.42166,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-11,Dana Marie Cottrell,Daniel Webster,3,Fundamentals (non-polling factors),-35.30444,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-11,Dana Marie Cottrell,Daniel Webster,2,CANTOR (analysis of comparable disticts),-37.58389,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-11,Dana Marie Cottrell,Daniel Webster,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-10,Val Demings,Vennia Francois,4,Expert ratings adjusted for national environment,33.60528,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-10,Val Demings,Vennia Francois,3,Fundamentals (non-polling factors),34.24007,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-10,Val Demings,Vennia Francois,2,CANTOR (analysis of comparable disticts),44.94617,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,FL-10,Val Demings,Vennia Francois,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,DE-1,Lisa Blunt Rochester,Lee Murphy,4,Expert ratings adjusted for national environment,23.43854,0,0,1.375906,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,DE-1,Lisa Blunt Rochester,Lee Murphy,3,Fundamentals (non-polling factors),26.85629,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,DE-1,Lisa Blunt Rochester,Lee Murphy,2,CANTOR (analysis of comparable disticts),21.1408,.6803744,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,DE-1,Lisa Blunt Rochester,Lee Murphy,1,Polls adjusted for house effects & other factors,22.33507,1.319626,1.319626,1.319626,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-5,Jahana Hayes,David Sullivan,4,Expert ratings adjusted for national environment,20.66737,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-5,Jahana Hayes,David Sullivan,3,Fundamentals (non-polling factors),15.26036,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-5,Jahana Hayes,David Sullivan,2,CANTOR (analysis of comparable disticts),20.44938,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-5,Jahana Hayes,David Sullivan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-4,Jim Himes,Jonathan Riddle,4,Expert ratings adjusted for national environment,28.79422,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-4,Jim Himes,Jonathan Riddle,3,Fundamentals (non-polling factors),29.53761,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-4,Jim Himes,Jonathan Riddle,2,CANTOR (analysis of comparable disticts),38.03433,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-4,Jim Himes,Jonathan Riddle,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-3,Rosa L. DeLauro,Margaret Streicker,4,Expert ratings adjusted for national environment,25.08254,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-3,Rosa L. DeLauro,Margaret Streicker,3,Fundamentals (non-polling factors),25.08466,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-3,Rosa L. DeLauro,Margaret Streicker,2,CANTOR (analysis of comparable disticts),37.22926,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-3,Rosa L. DeLauro,Margaret Streicker,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-2,Joe Courtney,Justin Anderson,4,Expert ratings adjusted for national environment,22.67587,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-2,Joe Courtney,Justin Anderson,3,Fundamentals (non-polling factors),23.49507,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-2,Joe Courtney,Justin Anderson,2,CANTOR (analysis of comparable disticts),21.94689,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-2,Joe Courtney,Justin Anderson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-1,John B. Larson,Mary Fay,4,Expert ratings adjusted for national environment,29.13757,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-1,John B. Larson,Mary Fay,3,Fundamentals (non-polling factors),29.24174,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-1,John B. Larson,Mary Fay,2,CANTOR (analysis of comparable disticts),43.83967,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CT-1,John B. Larson,Mary Fay,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-7,Ed Perlmutter,Casper Stockham,4,Expert ratings adjusted for national environment,22.96815,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-7,Ed Perlmutter,Casper Stockham,3,Fundamentals (non-polling factors),22.98676,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-7,Ed Perlmutter,Casper Stockham,2,CANTOR (analysis of comparable disticts),30.00782,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-7,Ed Perlmutter,Casper Stockham,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-6,Jason Crow,Steve House,4,Expert ratings adjusted for national environment,20.46666,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-6,Jason Crow,Steve House,3,Fundamentals (non-polling factors),16.30637,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-6,Jason Crow,Steve House,2,CANTOR (analysis of comparable disticts),23.52563,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-6,Jason Crow,Steve House,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-5,Jillian Freeland,Doug Lamborn,4,Expert ratings adjusted for national environment,-24.98025,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-5,Jillian Freeland,Doug Lamborn,3,Fundamentals (non-polling factors),-19.93935,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-5,Jillian Freeland,Doug Lamborn,2,CANTOR (analysis of comparable disticts),-30.26764,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-5,Jillian Freeland,Doug Lamborn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-4,Ike McCorkle,Ken Buck,4,Expert ratings adjusted for national environment,-24.22301,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-4,Ike McCorkle,Ken Buck,3,Fundamentals (non-polling factors),-14.89386,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-4,Ike McCorkle,Ken Buck,2,CANTOR (analysis of comparable disticts),-28.08446,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-4,Ike McCorkle,Ken Buck,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,4,Expert ratings adjusted for national environment,-7.766711,0,0,1.425159,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,3,Fundamentals (non-polling factors),4.247725,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,2,CANTOR (analysis of comparable disticts),-2.66785,.5816242,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,1,Polls adjusted for house effects & other factors,-2.60844,1.418376,1.418376,1.418376,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-2,Joe Neguse,Charlie Winn,4,Expert ratings adjusted for national environment,28.56663,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-2,Joe Neguse,Charlie Winn,3,Fundamentals (non-polling factors),29.12911,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-2,Joe Neguse,Charlie Winn,2,CANTOR (analysis of comparable disticts),39.20053,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-2,Joe Neguse,Charlie Winn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-1,Diana DeGette,Shane Bolling,4,Expert ratings adjusted for national environment,47.065,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-1,Diana DeGette,Shane Bolling,3,Fundamentals (non-polling factors),46.95021,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-1,Diana DeGette,Shane Bolling,2,CANTOR (analysis of comparable disticts),65.03895,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CO-1,Diana DeGette,Shane Bolling,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-9,Jerry McNerney,Tony Amador,4,Expert ratings adjusted for national environment,22.78545,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-9,Jerry McNerney,Tony Amador,3,Fundamentals (non-polling factors),22.53975,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-9,Jerry McNerney,Tony Amador,2,CANTOR (analysis of comparable disticts),36.67893,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-9,Jerry McNerney,Tony Amador,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-8,Christine Bubser,Jay Obernolte,4,Expert ratings adjusted for national environment,-26.22845,0,0,.9842031,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-8,Christine Bubser,Jay Obernolte,3,Fundamentals (non-polling factors),-10.62505,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-8,Christine Bubser,Jay Obernolte,2,CANTOR (analysis of comparable disticts),-6.09432,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-8,Christine Bubser,Jay Obernolte,1,Polls adjusted for house effects & other factors,-10.15342,.5342695,.5342695,.5342695,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-7,Ami Bera,Buzz Patterson,4,Expert ratings adjusted for national environment,21.43399,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-7,Ami Bera,Buzz Patterson,3,Fundamentals (non-polling factors),20.97133,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-7,Ami Bera,Buzz Patterson,2,CANTOR (analysis of comparable disticts),25.56128,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-7,Ami Bera,Buzz Patterson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-6,Doris O. Matsui,Chris Bish,4,Expert ratings adjusted for national environment,53.76098,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-6,Doris O. Matsui,Chris Bish,3,Fundamentals (non-polling factors),54.95651,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-6,Doris O. Matsui,Chris Bish,2,CANTOR (analysis of comparable disticts),64.43511,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-6,Doris O. Matsui,Chris Bish,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-53,Sara Jacobs,Georgette Gómez,4,Expert ratings adjusted for national environment,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-53,Sara Jacobs,Georgette Gómez,3,Fundamentals (non-polling factors),10.23005,0,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-53,Sara Jacobs,Georgette Gómez,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-53,Sara Jacobs,Georgette Gómez,1,Polls adjusted for house effects & other factors,13.16127,1.667382,1.667382,1.667382,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-52,Scott Peters,Jim DeBello,4,Expert ratings adjusted for national environment,30.24327,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-52,Scott Peters,Jim DeBello,3,Fundamentals (non-polling factors),31.58793,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-52,Scott Peters,Jim DeBello,2,CANTOR (analysis of comparable disticts),37.12418,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-52,Scott Peters,Jim DeBello,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-5,Mike Thompson,Scott Giblin,4,Expert ratings adjusted for national environment,55.40936,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-5,Mike Thompson,Scott Giblin,3,Fundamentals (non-polling factors),56.66853,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-5,Mike Thompson,Scott Giblin,2,CANTOR (analysis of comparable disticts),65.1964,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-5,Mike Thompson,Scott Giblin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,4,Expert ratings adjusted for national environment,47.38974,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,3,Fundamentals (non-polling factors),47.94627,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,2,CANTOR (analysis of comparable disticts),66.96721,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-50,Ammar Campa-Najjar,Darrell Issa,4,Expert ratings adjusted for national environment,-12.12144,0,0,1.835687,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-50,Ammar Campa-Najjar,Darrell Issa,3,Fundamentals (non-polling factors),-11.43648,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-50,Ammar Campa-Najjar,Darrell Issa,2,CANTOR (analysis of comparable disticts),-7.966157,0,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-50,Ammar Campa-Najjar,Darrell Issa,1,Polls adjusted for house effects & other factors,-10.66992,2.241476,2.241476,2.241476,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-49,Mike Levin,Brian Maryott,4,Expert ratings adjusted for national environment,20.64763,0,0,1.49609,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-49,Mike Levin,Brian Maryott,3,Fundamentals (non-polling factors),12.32552,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-49,Mike Levin,Brian Maryott,2,CANTOR (analysis of comparable disticts),10.5908,.4394096,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-49,Mike Levin,Brian Maryott,1,Polls adjusted for house effects & other factors,19.30627,1.56059,1.56059,1.56059,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-48,Harley Rouda,Michelle Steel,4,Expert ratings adjusted for national environment,4.887241,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-48,Harley Rouda,Michelle Steel,3,Fundamentals (non-polling factors),3.099224,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-48,Harley Rouda,Michelle Steel,2,CANTOR (analysis of comparable disticts),12.13354,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-48,Harley Rouda,Michelle Steel,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-47,Alan Lowenthal,John Briscoe,4,Expert ratings adjusted for national environment,33.10264,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-47,Alan Lowenthal,John Briscoe,3,Fundamentals (non-polling factors),33.8409,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-47,Alan Lowenthal,John Briscoe,2,CANTOR (analysis of comparable disticts),49.39151,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-47,Alan Lowenthal,John Briscoe,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-46,J. Luis Correa,James S. Waters,4,Expert ratings adjusted for national environment,41.94013,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-46,J. Luis Correa,James S. Waters,3,Fundamentals (non-polling factors),42.97121,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-46,J. Luis Correa,James S. Waters,2,CANTOR (analysis of comparable disticts),54.84491,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-46,J. Luis Correa,James S. Waters,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-45,Katie Porter,Greg Raths,4,Expert ratings adjusted for national environment,22.51628,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-45,Katie Porter,Greg Raths,3,Fundamentals (non-polling factors),10.17522,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-45,Katie Porter,Greg Raths,2,CANTOR (analysis of comparable disticts),15.34259,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-45,Katie Porter,Greg Raths,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-44,Nanette Barragán,Analilia Joya,4,Expert ratings adjusted for national environment,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-44,Nanette Barragán,Analilia Joya,3,Fundamentals (non-polling factors),48.2381,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-44,Nanette Barragán,Analilia Joya,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-44,Nanette Barragán,Analilia Joya,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-43,Maxine Waters,Joe E. Collins III,4,Expert ratings adjusted for national environment,50.06097,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-43,Maxine Waters,Joe E. Collins III,3,Fundamentals (non-polling factors),49.87948,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-43,Maxine Waters,Joe E. Collins III,2,CANTOR (analysis of comparable disticts),79.9435,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-43,Maxine Waters,Joe E. Collins III,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-42,Liam O'Mara,Ken Calvert,4,Expert ratings adjusted for national environment,-26.2863,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-42,Liam O'Mara,Ken Calvert,3,Fundamentals (non-polling factors),-7.108058,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-42,Liam O'Mara,Ken Calvert,2,CANTOR (analysis of comparable disticts),-16.61629,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-42,Liam O'Mara,Ken Calvert,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-4,Brynne S. Kennedy,Tom McClintock,4,Expert ratings adjusted for national environment,-18.00867,0,0,1.490795,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-4,Brynne S. Kennedy,Tom McClintock,3,Fundamentals (non-polling factors),-12.91541,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-4,Brynne S. Kennedy,Tom McClintock,2,CANTOR (analysis of comparable disticts),-12.28051,.450026,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-4,Brynne S. Kennedy,Tom McClintock,1,Polls adjusted for house effects & other factors,-8.054371,1.549974,1.549974,1.549974,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-41,Mark Takano,Aja Smith,4,Expert ratings adjusted for national environment,30.24512,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-41,Mark Takano,Aja Smith,3,Fundamentals (non-polling factors),30.89095,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-41,Mark Takano,Aja Smith,2,CANTOR (analysis of comparable disticts),46.87729,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-41,Mark Takano,Aja Smith,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,4,Expert ratings adjusted for national environment,67.94895,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,3,Fundamentals (non-polling factors),68.61372,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,2,CANTOR (analysis of comparable disticts),86.0311,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,4,Expert ratings adjusted for national environment,8.462213,0,0,1.216855,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,3,Fundamentals (non-polling factors),1.610218,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,2,CANTOR (analysis of comparable disticts),11.96985,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,1,Polls adjusted for house effects & other factors,3.243553,1.00073,1.00073,1.00073,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-38,Linda Sánchez,Michael Tolar,4,Expert ratings adjusted for national environment,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-38,Linda Sánchez,Michael Tolar,3,Fundamentals (non-polling factors),43.33977,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
